¦¸¼Æ,flows
Our
100,flows
40,24
41,24
42,27
43,25
44,26
45,27
46,25
47,30
48,25
49,26
50,21
51,24
52,25
53,27
54,25
55,25
56,24
57,26
58,25
59,23
60,27
61,27
62,21
63,24
64,23
65,23
66,22
67,24
68,27
69,22
70,27
71,25
72,24
73,31
74,22
75,26
76,22
77,25
78,24
79,25
80,27
81,21
82,26
83,26
84,25
85,26
86,23
87,27
88,25
89,25
90,23
91,26
92,26
93,26
94,22
95,27
96,24
97,25
98,26
99,27
100,25
Period_based
100,flows
1,16
2,17
3,16
4,15
5,17
6,16
7,18
8,15
9,15
10,16
11,16
12,18
13,13
14,15
15,15
16,16
17,12
18,18
19,16
20,18
21,15
22,16
23,17
24,16
25,15
26,16
27,17
28,16
29,19
30,17
31,16
32,16
33,14
34,16
35,19
36,15
37,16
38,18
39,15
40,17
41,16
42,14
43,15
44,13
45,14
46,17
47,14
48,17
49,15
50,14
51,19
52,15
53,15
54,17
55,15
56,12
57,16
58,15
59,13
60,16
61,16
62,17
63,16
64,13
65,17
66,15
67,13
68,14
69,17
70,14
71,14
72,18
73,18
74,19
75,20
76,19
77,15
78,15
79,17
80,16
81,17
82,18
83,16
84,16
85,20
86,13
87,14
88,16
89,18
90,17
91,16
92,17
93,18
94,19
95,12
96,13
97,14
98,18
99,16
100,14
140,flows
1,19
2,16
3,18
4,15
5,15
6,21
7,17
8,18
9,21
10,17
11,18
12,15
13,16
14,16
15,17
16,18
17,15
18,13
19,17
20,15
21,17
22,15
23,18
24,20
25,15
26,18
27,20
28,16
29,19
30,18
31,15
32,17
33,15
34,18
35,20
36,15
37,15
38,14
39,17
40,15
41,20
42,15
43,20
44,19
45,23
46,16
47,18
48,20
49,17
50,15
51,15
52,17
53,16
54,20
55,14
56,16
57,13
58,17
59,15
60,17
61,18
62,14
63,18
64,17
65,16
66,16
67,17
68,18
69,18
70,13
71,15
72,17
73,18
74,14
75,18
76,17
77,20
78,17
79,17
80,16
81,17
82,15
83,17
84,15
85,14
86,20
87,18
88,18
89,15
90,18
91,15
92,19
93,17
94,17
95,15
96,18
97,17
98,17
99,19
100,15
180,flows
1,18
2,15
3,16
4,18
5,18
6,20
7,15
8,16
9,17
10,18
11,18
12,19
13,20
14,14
15,15
16,19
17,19
18,20
19,17
20,16
21,15
22,15
23,17
24,16
25,14
26,15
27,16
28,19
29,22
30,18
31,19
32,21
33,18
34,16
35,16
36,19
37,15
38,15
39,16
40,20
41,19
42,16
43,18
44,18
45,17
46,17
47,13
48,15
49,16
50,22
51,13
52,16
53,21
54,18
55,18
56,18
57,13
58,20
59,18
60,17
61,20
62,19
63,19
64,18
65,17
66,15
67,17
68,20
69,16
70,15
71,16
72,17
73,17
74,17
75,16
76,20
77,21
78,15
79,16
80,13
81,16
82,20
83,18
84,19
85,18
86,17
87,17
88,20
89,20
90,19
91,20
92,16
93,16
94,17
95,19
96,16
97,17
98,16
99,15
100,12
220,flows
1,21
2,21
3,17
4,18
5,20
6,16
7,18
8,17
9,19
10,19
11,18
12,17
13,16
14,20
15,16
16,20
17,17
18,20
19,20
20,19
21,21
22,20
23,16
24,16
25,15
26,19
27,15
28,20
29,20
30,18
31,18
32,16
33,20
34,19
35,18
36,14
37,20
38,21
39,16
40,20
41,18
42,18
43,17
44,19
45,14
46,20
47,17
48,20
49,19
50,15
51,19
52,20
53,16
54,18
55,16
56,18
57,18
58,16
59,18
60,19
61,16
62,17
63,19
64,16
65,17
66,17
67,18
68,17
69,20
70,17
71,15
72,16
73,18
74,15
75,16
76,15
77,19
78,15
79,19
80,15
81,15
82,18
83,19
84,16
85,19
86,18
87,20
88,15
89,20
90,15
91,21
92,22
93,15
94,17
95,19
96,17
97,17
98,15
99,14
100,20
260,flows
1,20
2,17
3,15
4,16
5,17
6,17
7,16
8,20
9,17
10,18
11,17
12,14
13,21
14,19
15,18
16,19
17,17
18,17
19,17
20,18
21,21
22,20
23,21
24,19
25,18
26,22
27,20
28,18
29,22
30,16
31,16
32,16
33,19
34,19
35,20
36,21
37,20
38,19
39,17
40,16
41,21
42,15
43,17
44,17
45,23
46,19
47,19
48,16
49,21
50,18
51,18
52,16
53,19
54,17
55,21
56,17
57,20
58,17
59,20
60,15
61,18
62,21
63,19
64,15
65,14
66,17
67,14
68,16
69,20
70,18
71,19
72,20
73,17
74,17
75,14
76,21
77,19
78,20
79,23
80,16
81,18
82,22
83,18
84,16
85,23
86,21
87,17
88,18
89,21
90,22
91,18
92,21
93,15
94,20
95,21
96,16
97,16
98,17
99,18
100,24
Period_per_size_based
100,flows
1,14
2,14
3,16
4,16
5,15
6,15
7,16
8,13
9,18
10,14
11,15
12,17
13,13
14,15
15,18
16,14
17,11
18,18
19,14
20,18
21,15
22,16
23,17
24,16
25,11
26,15
27,15
28,16
29,16
30,16
31,17
32,15
33,14
34,15
35,14
36,15
37,15
38,18
39,13
40,13
41,16
42,14
43,13
44,14
45,11
46,16
47,18
48,13
49,16
50,12
51,17
52,13
53,12
54,16
55,15
56,13
57,15
58,18
59,12
60,18
61,14
62,15
63,13
64,14
65,16
66,15
67,12
68,13
69,16
70,12
71,16
72,16
73,17
74,19
75,19
76,17
77,14
78,10
79,17
80,14
81,15
82,17
83,17
84,15
85,18
86,11
87,12
88,17
89,15
90,15
91,13
92,14
93,16
94,16
95,14
96,13
97,13
98,15
99,13
100,16
140,flows
1,18
2,17
3,21
4,14
5,11
6,16
7,18
8,18
9,17
10,16
11,15
12,14
13,12
14,14
15,16
16,11
17,14
18,12
19,14
20,16
21,15
22,14
23,21
24,17
25,16
26,15
27,16
28,16
29,14
30,15
31,15
32,18
33,14
34,16
35,19
36,12
37,13
38,12
39,16
40,15
41,18
42,13
43,18
44,19
45,18
46,14
47,18
48,14
49,14
50,15
51,13
52,16
53,17
54,14
55,17
56,15
57,12
58,16
59,12
60,14
61,13
62,15
63,16
64,16
65,16
66,14
67,14
68,17
69,15
70,14
71,15
72,14
73,16
74,16
75,14
76,14
77,18
78,14
79,15
80,14
81,16
82,15
83,11
84,15
85,14
86,20
87,16
88,18
89,14
90,14
91,16
92,16
93,11
94,18
95,14
96,17
97,17
98,13
99,18
100,16
180,flows
1,17
2,15
3,16
4,14
5,14
6,13
7,17
8,15
9,15
10,18
11,18
12,17
13,14
14,12
15,16
16,12
17,18
18,17
19,13
20,14
21,16
22,18
23,15
24,15
25,15
26,15
27,16
28,16
29,16
30,13
31,16
32,21
33,16
34,16
35,15
36,15
37,14
38,13
39,15
40,18
41,12
42,14
43,17
44,20
45,19
46,16
47,12
48,15
49,20
50,17
51,14
52,17
53,16
54,15
55,18
56,16
57,13
58,18
59,15
60,16
61,17
62,17
63,16
64,16
65,15
66,17
67,11
68,16
69,16
70,14
71,12
72,16
73,14
74,17
75,15
76,15
77,16
78,13
79,14
80,15
81,14
82,18
83,15
84,16
85,17
86,14
87,12
88,16
89,15
90,16
91,18
92,14
93,18
94,18
95,17
96,16
97,14
98,14
99,13
100,16
220,flows
1,16
2,19
3,16
4,20
5,16
6,17
7,16
8,14
9,19
10,17
11,16
12,14
13,15
14,18
15,14
16,15
17,13
18,17
19,17
20,14
21,18
22,17
23,13
24,14
25,14
26,13
27,18
28,17
29,18
30,12
31,16
32,16
33,17
34,17
35,16
36,15
37,20
38,15
39,12
40,18
41,16
42,17
43,17
44,19
45,13
46,18
47,16
48,16
49,16
50,17
51,17
52,14
53,15
54,16
55,12
56,17
57,15
58,12
59,14
60,12
61,15
62,19
63,17
64,18
65,18
66,13
67,19
68,16
69,18
70,19
71,18
72,17
73,19
74,13
75,17
76,16
77,17
78,16
79,19
80,15
81,17
82,18
83,21
84,17
85,17
86,16
87,20
88,18
89,19
90,15
91,21
92,17
93,18
94,16
95,16
96,16
97,15
98,12
99,11
100,18
260,flows
1,18
2,13
3,13
4,15
5,14
6,18
7,16
8,18
9,16
10,17
11,17
12,12
13,18
14,16
15,16
16,20
17,18
18,19
19,12
20,16
21,15
22,17
23,20
24,19
25,15
26,21
27,18
28,12
29,16
30,16
31,13
32,14
33,17
34,18
35,15
36,15
37,17
38,16
39,15
40,17
41,17
42,13
43,15
44,16
45,16
46,19
47,15
48,15
49,17
50,17
51,15
52,14
53,15
54,15
55,19
56,15
57,17
58,16
59,18
60,13
61,15
62,18
63,16
64,15
65,17
66,17
67,17
68,16
69,17
70,19
71,18
72,16
73,16
74,16
75,16
76,16
77,17
78,12
79,21
80,15
81,17
82,19
83,15
84,14
85,18
86,21
87,14
88,16
89,19
90,17
91,17
92,19
93,17
94,17
95,20
96,11
97,15
98,14
99,17
100,15
JDPS_Flow_Sorting
100,flows
1,16
2,16
3,16
4,16
5,17
6,15
7,21
8,16
9,16
10,16
11,16
12,18
13,14
14,17
15,16
16,16
17,12
18,18
19,14
20,18
21,14
22,18
23,17
24,16
25,17
26,17
27,18
28,17
29,19
30,16
31,16
32,16
33,14
34,17
35,19
36,15
37,17
38,19
39,14
40,17
41,20
42,17
43,15
44,14
45,16
46,17
47,16
48,17
49,15
50,16
51,19
52,16
53,18
54,17
55,14
56,13
57,16
58,16
59,13
60,16
61,16
62,17
63,17
64,13
65,18
66,16
67,14
68,15
69,17
70,15
71,15
72,18
73,16
74,19
75,19
76,18
77,16
78,16
79,17
80,16
81,16
82,18
83,16
84,15
85,20
86,13
87,15
88,17
89,19
90,15
91,16
92,17
93,19
94,19
95,13
96,13
97,13
98,18
99,15
100,13
140,flows
1,19
2,16
3,18
4,14
5,14
6,20
7,17
8,19
9,20
10,19
11,18
12,19
13,17
14,16
15,19
16,18
17,14
18,14
19,15
20,19
21,17
22,17
23,18
24,20
25,16
26,17
27,20
28,16
29,18
30,18
31,15
32,16
33,16
34,19
35,19
36,15
37,14
38,14
39,17
40,15
41,19
42,15
43,19
44,17
45,23
46,16
47,18
48,20
49,17
50,18
51,16
52,17
53,16
54,20
55,13
56,18
57,14
58,18
59,15
60,18
61,19
62,15
63,18
64,16
65,19
66,17
67,18
68,19
69,21
70,16
71,16
72,17
73,18
74,19
75,17
76,17
77,21
78,19
79,17
80,14
81,19
82,16
83,16
84,16
85,16
86,20
87,19
88,17
89,16
90,20
91,15
92,19
93,17
94,18
95,16
96,18
97,17
98,17
99,20
100,15
180,flows
1,17
2,14
3,18
4,20
5,20
6,20
7,16
8,17
9,18
10,18
11,19
12,19
13,20
14,15
15,14
16,21
17,19
18,19
19,16
20,16
21,15
22,18
23,18
24,16
25,13
26,16
27,16
28,19
29,23
30,18
31,17
32,21
33,18
34,19
35,16
36,19
37,17
38,15
39,17
40,18
41,19
42,16
43,18
44,18
45,17
46,17
47,17
48,15
49,16
50,24
51,15
52,18
53,19
54,17
55,16
56,18
57,14
58,19
59,17
60,17
61,18
62,20
63,20
64,19
65,18
66,16
67,17
68,20
69,20
70,17
71,17
72,17
73,18
74,19
75,18
76,21
77,19
78,18
79,15
80,13
81,16
82,19
83,16
84,21
85,17
86,21
87,16
88,19
89,20
90,19
91,19
92,17
93,20
94,17
95,18
96,18
97,17
98,14
99,15
100,12
220,flows
1,21
2,20
3,16
4,16
5,22
6,16
7,18
8,18
9,20
10,20
11,18
12,20
13,16
14,20
15,19
16,20
17,19
18,20
19,23
20,19
21,21
22,22
23,17
24,19
25,17
26,19
27,16
28,21
29,21
30,20
31,17
32,19
33,20
34,16
35,19
36,17
37,20
38,21
39,17
40,20
41,18
42,19
43,17
44,18
45,21
46,20
47,17
48,19
49,19
50,18
51,19
52,20
53,18
54,18
55,16
56,17
57,18
58,16
59,19
60,19
61,19
62,17
63,19
64,17
65,19
66,18
67,18
68,18
69,20
70,19
71,16
72,16
73,19
74,17
75,17
76,16
77,20
78,17
79,20
80,15
81,16
82,18
83,19
84,15
85,17
86,21
87,23
88,16
89,19
90,16
91,22
92,24
93,16
94,19
95,18
96,19
97,18
98,16
99,14
100,21
260,flows
1,22
2,21
3,17
4,16
5,17
6,20
7,17
8,20
9,20
10,19
11,18
12,13
13,21
14,19
15,19
16,19
17,19
18,18
19,18
20,20
21,19
22,21
23,22
24,18
25,18
26,23
27,22
28,19
29,22
30,16
31,20
32,15
33,18
34,18
35,21
36,20
37,20
38,19
39,18
40,17
41,21
42,19
43,20
44,20
45,21
46,18
47,19
48,20
49,19
50,20
51,19
52,18
53,20
54,18
55,20
56,17
57,21
58,19
59,21
60,17
61,19
62,21
63,20
64,15
65,16
66,17
67,17
68,17
69,20
70,18
71,19
72,21
73,18
74,16
75,14
76,20
77,22
78,22
79,22
80,16
81,18
82,21
83,19
84,19
85,23
86,20
87,16
88,17
89,21
90,21
91,19
92,21
93,17
94,20
95,21
96,19
97,19
98,19
99,19
100,22
Deadline_based
100,flows
1,16
2,18
3,15
4,17
5,17
6,14
7,20
8,16
9,15
10,16
11,16
12,19
13,14
14,17
15,17
16,15
17,11
18,19
19,16
20,17
21,14
22,20
23,16
24,17
25,18
26,17
27,18
28,18
29,19
30,17
31,17
32,16
33,14
34,16
35,19
36,15
37,17
38,19
39,14
40,16
41,16
42,15
43,15
44,12
45,16
46,18
47,17
48,17
49,14
50,15
51,19
52,16
53,16
54,17
55,15
56,15
57,16
58,16
59,16
60,16
61,16
62,15
63,16
64,13
65,17
66,15
67,14
68,15
69,19
70,13
71,15
72,18
73,21
74,20
75,20
76,19
77,17
78,15
79,18
80,16
81,17
82,18
83,17
84,16
85,20
86,13
87,14
88,16
89,18
90,16
91,15
92,17
93,19
94,19
95,13
96,17
97,13
98,17
99,17
100,13
140,flows
1,18
2,15
3,19
4,13
5,14
6,23
7,16
8,18
9,20
10,23
11,18
12,14
13,18
14,16
15,19
16,16
17,15
18,16
19,14
20,18
21,17
22,15
23,18
24,21
25,16
26,18
27,19
28,18
29,18
30,18
31,17
32,16
33,15
34,20
35,20
36,16
37,13
38,16
39,17
40,14
41,19
42,15
43,19
44,16
45,22
46,16
47,19
48,18
49,17
50,18
51,17
52,17
53,17
54,16
55,12
56,18
57,15
58,18
59,13
60,17
61,19
62,16
63,18
64,18
65,15
66,19
67,18
68,20
69,22
70,16
71,16
72,18
73,16
74,18
75,17
76,17
77,22
78,18
79,18
80,15
81,17
82,15
83,17
84,17
85,15
86,21
87,19
88,19
89,15
90,18
91,16
92,20
93,18
94,19
95,16
96,18
97,18
98,17
99,19
100,16
180,flows
1,19
2,15
3,17
4,19
5,19
6,19
7,15
8,18
9,19
10,19
11,18
12,20
13,19
14,14
15,16
16,19
17,20
18,17
19,16
20,17
21,19
22,19
23,18
24,16
25,14
26,16
27,16
28,20
29,21
30,20
31,16
32,22
33,16
34,18
35,19
36,19
37,15
38,13
39,19
40,22
41,18
42,16
43,19
44,18
45,18
46,17
47,14
48,16
49,16
50,22
51,15
52,20
53,20
54,17
55,17
56,19
57,16
58,19
59,17
60,17
61,19
62,20
63,19
64,19
65,18
66,16
67,18
68,23
69,19
70,17
71,18
72,17
73,20
74,18
75,22
76,23
77,18
78,18
79,15
80,16
81,17
82,20
83,17
84,20
85,16
86,17
87,17
88,19
89,21
90,18
91,20
92,16
93,23
94,17
95,20
96,17
97,17
98,16
99,17
100,12
220,flows
1,22
2,22
3,15
4,17
5,22
6,16
7,20
8,17
9,19
10,20
11,18
12,17
13,16
14,21
15,17
16,20
17,20
18,19
19,21
20,19
21,20
22,22
23,20
24,18
25,19
26,21
27,17
28,20
29,21
30,20
31,19
32,17
33,21
34,18
35,18
36,15
37,22
38,21
39,19
40,20
41,18
42,19
43,19
44,16
45,20
46,20
47,16
48,19
49,19
50,16
51,22
52,21
53,18
54,19
55,18
56,18
57,18
58,19
59,16
60,19
61,19
62,17
63,24
64,15
65,19
66,17
67,18
68,16
69,18
70,18
71,15
72,18
73,19
74,17
75,17
76,16
77,18
78,15
79,21
80,18
81,16
82,18
83,20
84,15
85,19
86,19
87,21
88,15
89,16
90,16
91,22
92,23
93,15
94,18
95,21
96,18
97,19
98,17
99,13
100,23
260,flows
1,21
2,21
3,18
4,18
5,20
6,20
7,17
8,20
9,18
10,18
11,17
12,17
13,24
14,17
15,19
16,19
17,21
18,23
19,20
20,23
21,19
22,22
23,22
24,17
25,18
26,20
27,19
28,18
29,22
30,19
31,21
32,17
33,21
34,19
35,21
36,20
37,20
38,19
39,18
40,16
41,19
42,17
43,20
44,15
45,23
46,19
47,19
48,22
49,21
50,20
51,19
52,20
53,19
54,19
55,24
56,17
57,23
58,18
59,21
60,19
61,18
62,19
63,19
64,16
65,16
66,18
67,17
68,17
69,20
70,19
71,20
72,21
73,18
74,16
75,15
76,22
77,19
78,20
79,23
80,18
81,19
82,22
83,17
84,19
85,20
86,21
87,17
88,16
89,20
90,18
91,18
92,21
93,17
94,19
95,21
96,18
97,18
98,16
99,17
100,24
