¦¸¼Æ,time
Our
100,flows
11,1051
12,910
13,956
14,1011
15,976
16,893
17,943
18,1024
19,1061
20,1086
21,915
22,1177
23,923
24,1034
25,959
26,985
27,896
28,1096
29,951
30,1083
31,1009
32,919
33,1011
34,993
35,1000
36,1113
37,1031
38,1034
39,1090
40,900
41,871
42,1048
43,971
44,961
45,1091
46,958
47,950
48,1050
49,936
50,1052
51,940
52,1138
53,1002
54,1015
55,932
56,996
57,1095
58,879
59,1068
60,1026
61,988
62,1022
63,1048
64,994
65,1053
66,1006
67,1007
68,989
69,918
70,905
71,903
72,817
73,950
74,1024
75,929
76,1008
77,1064
78,902
79,917
80,939
81,964
82,960
83,958
84,937
85,1025
86,928
87,979
88,876
89,1052
90,1018
91,1018
92,940
93,898
94,1065
95,962
96,1006
97,1211
98,1007
99,986
100,988
220,flows
1,1147
2,1178
3,1091
4,1119
5,1144
6,1052
7,1096
8,1109
9,1184
10,1197
11,1155
12,1168
13,1120
14,1174
15,1247
16,1080
17,1159
18,1075
19,1183
20,1161
21,1240
22,1051
23,1293
24,1191
25,1137
26,1159
27,1128
28,1215
29,1111
30,1183
31,1030
32,1036
33,1237
34,1230
35,1171
36,1047
37,1081
38,1233
39,1121
40,1116
41,1134
42,1068
43,1303
44,1071
45,1205
46,1083
47,1201
48,1061
49,1356
50,1170
51,1152
52,1201
53,1095
54,1350
55,1113
56,1158
57,1083
58,1139
59,1126
60,1276
61,1253
62,1057
63,1140
64,1234
65,1302
66,1299
67,1333
68,1102
69,1090
70,1064
71,1278
72,1127
73,1114
74,1275
75,1200
76,1212
77,1307
78,1136
79,1138
80,1157
81,1085
82,1230
83,1268
84,1160
85,1057
86,1060
87,1112
88,1216
89,1129
90,1088
91,1174
92,1160
93,1123
94,1149
95,1238
96,1029
97,1142
98,1335
99,1119
100,1210
260,flows
1,1359
2,1241
3,1270
4,1325
5,1306
6,1386
7,1306
8,1436
9,1439
10,1284
11,1171
12,1359
13,1352
14,1432
15,1349
16,1414
17,1323
18,1270
19,1302
20,1188
21,1340
22,1228
23,1451
24,1537
25,1289
26,1344
27,1286
28,1441
29,1479
30,1360
31,1303
32,1298
33,1308
34,1449
35,1433
36,1430
37,1294
38,1297
39,1287
40,1245
41,1350
42,1396
43,1213
44,1378
45,1381
46,1253
47,1197
48,1254
49,1304
50,1365
51,1294
52,1329
53,1393
54,1387
55,1422
56,1331
57,1435
58,1281
59,1388
60,1440
61,1378
62,1355
63,1401
64,1456
65,1275
66,1455
67,1253
68,1261
69,1289
70,1412
71,1248
72,1312
73,1410
74,1229
75,938
76,1380
77,1434
78,1303
79,1274
80,1280
81,1308
82,1427
83,1356
84,1436
85,1340
86,1317
87,1365
88,1347
89,1343
90,1444
91,1414
92,1382
93,1334
94,1361
95,1488
96,1526
97,1280
98,1269
99,1399
100,1334
JDPS_Flow_Sorting
100,flows
1,646
2,700
3,635
4,652
5,622
6,646
7,651
8,655
9,616
10,646
11,595
12,645
13,553
14,643
15,565
16,657
17,554
18,741
19,575
20,584
21,572
22,781
23,606
24,604
25,653
26,657
27,572
28,595
29,704
30,618
31,585
32,667
33,608
34,638
35,674
36,594
37,595
38,555
39,583
40,598
41,741
42,566
43,654
44,681
45,571
46,607
47,675
48,735
49,578
50,614
51,600
52,588
53,636
54,621
55,522
56,625
57,573
58,635
59,545
60,745
61,742
62,566
63,598
64,672
65,719
66,597
67,699
68,696
69,607
70,667
71,625
72,601
73,577
74,672
75,612
76,706
77,590
78,626
79,618
80,596
81,654
82,660
83,591
84,540
85,547
86,587
87,709
88,600
89,653
90,746
91,595
92,536
93,651
94,623
95,615
96,690
97,646
98,645
99,653
100,577
140,flows
1,769
2,823
3,817
4,723
5,713
6,755
7,767
8,833
9,856
10,818
11,925
12,907
13,775
14,804
15,758
16,821
17,763
18,853
19,846
20,830
21,790
22,793
23,804
24,768
25,822
26,804
27,728
28,742
29,885
30,817
31,786
32,923
33,847
34,893
35,769
36,772
37,835
38,837
39,815
40,793
41,768
42,755
43,728
44,744
45,913
46,782
47,940
48,891
49,754
50,840
51,839
52,838
53,814
54,818
55,848
56,874
57,830
58,771
59,780
60,910
61,818
62,857
63,761
64,755
65,854
66,752
67,821
68,897
69,831
70,758
71,828
72,803
73,871
74,824
75,759
76,788
77,823
78,767
79,798
80,734
81,787
82,713
83,765
84,796
85,825
86,784
87,800
88,925
89,780
90,788
91,943
92,870
93,789
94,851
95,829
96,842
97,779
98,752
99,784
100,864
180,flows
1,1080
2,1003
3,893
4,1092
5,952
6,1031
7,900
8,1115
9,977
10,965
11,1124
12,961
13,997
14,965
15,968
16,912
17,959
18,1093
19,1050
20,1133
21,999
22,1167
23,915
24,1043
25,925
26,946
27,948
28,1045
29,954
