¦¸¼Æ,flows
Our
100,flows
40,30
41,27
42,27
43,26
44,25
45,26
46,30
47,27
48,26
49,29
50,28
51,27
52,24
53,25
54,24
55,25
56,26
57,24
58,27
59,23
60,26
61,24
62,25
63,27
64,29
65,25
66,26
67,28
68,24
69,28
70,24
71,26
72,28
73,27
74,26
75,23
76,25
77,23
78,25
79,28
80,26
81,24
82,27
83,22
84,24
85,28
86,25
87,24
88,28
89,25
90,26
91,24
92,25
93,27
94,25
95,26
96,25
97,25
98,25
99,26
100,26
Period_based
100,flows
1,18
2,13
3,15
4,18
5,16
6,20
7,13
8,13
9,19
10,14
11,18
12,17
13,17
14,14
15,16
16,16
17,16
18,15
19,13
20,17
21,19
22,16
23,12
24,13
25,15
26,15
27,16
28,16
29,13
30,16
31,18
32,16
33,16
34,15
35,17
36,16
37,15
38,12
39,19
40,14
41,16
42,17
43,15
44,17
45,19
46,14
47,17
48,16
49,16
50,17
51,14
52,15
53,17
54,14
55,17
56,16
57,19
58,15
59,21
60,15
61,12
62,17
63,19
64,16
65,18
66,15
67,17
68,16
69,14
70,16
71,16
72,18
73,15
74,16
75,16
76,18
77,17
78,16
79,15
80,17
81,12
82,16
83,14
84,16
85,18
86,16
87,19
88,16
89,17
90,18
91,14
92,13
93,16
94,20
95,12
96,16
97,19
98,16
99,16
100,15
140,flows
1,13
2,15
3,20
4,16
5,17
6,16
7,18
8,15
9,17
10,17
11,17
12,13
13,18
14,18
15,17
16,14
17,17
18,16
19,14
20,16
21,15
22,16
23,17
24,18
25,19
26,20
27,18
28,18
29,17
30,19
31,17
32,18
33,16
34,16
35,17
36,16
37,17
38,20
39,17
40,19
41,20
42,19
43,16
44,18
45,12
46,18
47,18
48,15
49,19
50,17
51,16
52,18
53,22
54,17
55,16
56,17
57,17
58,14
59,16
60,17
61,19
62,16
63,14
64,19
65,15
66,16
67,15
68,16
69,15
70,19
71,20
72,19
73,15
74,16
75,16
76,19
77,13
78,20
79,20
80,19
81,13
82,18
83,17
84,19
85,15
86,18
87,19
88,18
89,17
90,20
91,17
92,15
93,19
94,18
95,20
96,13
97,17
98,15
99,19
100,19
180,flows
1,17
2,16
3,18
4,18
5,20
6,15
7,18
8,20
9,15
10,20
11,19
12,13
13,16
14,15
15,17
16,17
17,17
18,22
19,20
20,21
21,18
22,18
23,16
24,17
25,17
26,17
27,20
28,18
29,19
30,18
31,16
32,19
33,19
34,15
35,21
36,17
37,20
38,17
39,20
40,15
41,15
42,17
43,20
44,18
45,17
46,14
47,18
48,19
49,17
50,18
51,18
52,17
53,13
54,14
55,17
56,19
57,15
58,17
59,17
60,16
61,16
62,16
63,21
64,18
65,18
66,20
67,19
68,16
69,17
70,18
71,21
72,15
73,15
74,18
75,16
76,18
77,13
78,18
79,15
80,18
81,16
82,16
83,17
84,18
85,22
86,16
87,18
88,20
89,20
90,20
91,19
92,16
93,18
94,18
95,17
96,14
97,19
98,19
99,18
100,18
220,flows
1,22
2,15
3,18
4,14
5,19
6,17
7,19
8,17
9,17
10,20
11,17
12,22
13,17
14,13
15,19
16,16
17,19
18,22
19,21
20,19
21,19
22,15
23,18
24,17
25,19
26,17
27,21
28,18
29,20
30,16
31,19
32,15
33,19
34,20
35,18
36,23
37,21
38,16
39,21
40,19
41,19
42,19
43,18
44,17
45,16
46,19
47,20
48,17
49,17
50,16
51,16
52,21
53,17
54,20
55,18
56,15
57,17
58,20
59,18
60,16
61,18
62,18
63,22
64,18
65,19
66,17
67,16
68,16
69,17
70,16
71,18
72,21
73,19
74,18
75,18
76,15
77,19
78,14
79,21
80,18
81,16
82,17
83,18
84,18
85,20
86,16
87,16
88,19
89,21
90,16
91,17
92,19
93,21
94,21
95,22
96,19
97,14
98,17
99,20
100,19
260,flows
1,20
2,17
3,17
4,19
5,19
6,19
7,15
8,17
9,16
10,13
11,18
12,19
13,18
14,20
15,18
16,22
17,20
18,18
19,23
20,22
21,19
22,13
23,20
24,20
25,23
26,16
27,14
28,19
29,18
30,17
31,19
32,15
33,13
34,17
35,18
36,19
37,15
38,16
39,17
40,18
41,20
42,20
43,22
44,13
45,23
46,18
47,19
48,22
49,20
50,18
51,21
52,17
53,15
54,21
55,19
56,15
57,21
58,20
59,16
60,18
61,22
62,19
63,22
64,18
65,17
66,17
67,22
68,18
69,19
70,19
71,16
72,19
73,21
74,18
75,16
76,18
77,17
78,18
79,17
80,19
81,14
82,19
83,18
84,15
85,17
86,18
87,21
88,20
89,16
90,16
91,19
92,15
93,20
94,19
95,21
96,19
97,18
98,19
99,16
100,22
Period_per_size_based
100,flows
1,17
2,13
3,15
4,16
5,14
6,18
7,14
8,12
9,17
10,14
11,17
12,14
13,17
14,15
15,16
16,17
17,15
18,15
19,13
20,15
21,14
22,16
23,11
24,14
25,15
26,14
27,15
28,16
29,13
30,13
31,15
32,13
33,13
34,12
35,15
36,14
37,10
38,11
39,16
40,15
41,17
42,14
43,14
44,14
45,17
46,14
47,17
48,17
49,16
50,17
51,16
52,16
53,17
54,15
55,17
56,15
57,15
58,15
59,21
60,16
61,12
62,15
63,15
64,13
65,19
66,15
67,15
68,13
69,11
70,15
71,12
72,16
73,13
74,16
75,15
76,19
77,15
78,14
79,18
80,18
81,12
82,13
83,16
84,15
85,15
86,15
87,20
88,15
89,18
90,18
91,13
92,14
93,11
94,18
95,13
96,14
97,13
98,14
99,15
100,15
140,flows
1,13
2,16
3,18
4,17
5,18
6,14
7,18
8,19
9,14
10,12
11,14
12,14
13,18
14,17
15,16
16,12
17,13
18,17
19,13
20,17
21,16
22,15
23,16
24,16
25,17
26,18
27,15
28,17
29,16
30,19
31,17
32,16
33,16
34,16
35,18
36,15
37,16
38,18
39,15
40,19
41,18
42,15
43,14
44,18
45,14
46,16
47,17
48,16
49,15
50,16
51,18
52,16
53,19
54,16
55,16
56,18
57,16
58,13
59,15
60,18
61,18
62,14
63,13
64,15
65,15
66,16
67,16
68,15
69,16
70,19
71,19
72,18
73,14
74,16
75,13
76,18
77,13
78,15
79,17
80,18
81,13
82,16
83,15
84,16
85,16
86,15
87,20
88,15
89,16
90,19
91,11
92,19
93,16
94,17
95,20
96,12
97,18
98,15
99,18
100,17
180,flows
1,16
2,15
3,14
4,19
5,15
6,17
7,15
8,17
9,13
10,17
11,19
12,11
13,16
14,12
15,16
16,16
17,16
18,20
19,15
20,18
21,16
22,18
23,11
24,16
25,14
26,11
27,19
28,14
29,18
30,18
31,14
32,20
33,16
34,15
35,19
36,16
37,17
38,17
39,21
40,12
41,12
42,13
43,15
44,19
45,17
46,14
47,15
48,17
49,19
50,15
51,18
52,17
53,13
54,13
55,16
56,15
57,13
58,15
59,16
60,15
61,16
62,15
63,18
64,16
65,16
66,18
67,18
68,15
69,16
70,18
71,21
72,14
73,14
74,16
75,14
76,15
77,15
78,12
79,15
80,15
81,17
82,15
83,14
84,15
85,15
86,14
87,12
88,16
89,16
90,21
91,13
92,14
93,14
94,17
95,17
96,17
97,16
98,17
99,17
100,14
220,flows
1,20
2,15
3,16
4,13
5,17
6,14
7,13
8,14
9,15
10,18
11,13
12,15
13,18
14,15
15,17
16,19
17,16
18,18
19,15
20,17
21,16
22,14
23,18
24,15
25,12
26,19
27,17
28,17
29,16
30,18
31,18
32,15
33,18
34,16
35,16
36,18
37,17
38,17
39,19
40,21
41,17
42,14
43,17
44,16
45,16
46,16
47,12
48,15
49,15
50,15
51,15
52,18
53,14
54,13
55,15
56,12
57,16
58,18
59,20
60,16
61,13
62,15
63,19
64,16
65,14
66,18
67,14
68,12
69,14
70,16
71,15
72,18
73,15
74,15
75,16
76,15
77,15
78,14
79,17
80,18
81,15
82,14
83,15
84,17
85,21
86,17
87,14
88,16
89,15
90,14
91,15
92,17
93,20
94,15
95,21
96,17
97,15
98,16
99,18
100,17
260,flows
1,18
2,17
3,18
4,18
5,18
6,18
7,16
8,18
9,13
10,13
11,16
12,14
13,18
14,18
15,15
16,19
17,17
18,14
19,18
20,17
21,19
22,15
23,18
24,15
25,19
26,17
27,14
28,15
29,16
30,17
31,22
32,16
33,12
34,15
35,13
36,16
37,17
38,13
39,18
40,16
41,19
42,15
43,17
44,12
45,18
46,16
47,16
48,14
49,16
50,16
51,17
52,15
53,16
54,19
55,16
56,14
57,17
58,17
59,16
60,21
61,14
62,16
63,15
64,13
65,18
66,14
67,18
68,14
69,19
70,20
71,14
72,17
73,19
74,18
75,18
76,13
77,18
78,19
79,18
80,17
81,13
82,14
83,16
84,13
85,18
86,20
87,14
88,19
89,14
90,16
91,17
92,13
93,19
94,18
95,18
96,19
97,16
98,18
99,15
100,13
JDPS_Flow_Sorting
100,flows
1,20
2,15
3,20
4,17
5,19
6,19
7,16
8,16
9,18
10,20
11,20
12,20
13,19
14,21
15,20
16,18
17,19
18,18
19,18
20,19
21,18
22,18
23,17
24,19
25,18
26,18
27,20
28,19
29,23
30,20
31,19
32,21
33,18
34,20
35,18
36,18
37,19
38,18
39,16
40,19
41,19
42,17
43,21
44,20
45,19
46,20
47,18
48,20
49,22
50,19
51,20
52,20
53,19
54,23
55,18
56,17
57,15
58,17
59,20
60,20
61,21
62,20
63,18
64,22
65,21
66,19
67,19
68,18
69,18
70,20
71,21
72,20
73,20
74,18
75,18
76,16
77,23
78,21
79,21
80,19
81,19
82,19
83,19
84,21
85,18
86,23
87,19
88,19
89,19
90,18
91,20
92,16
93,21
94,20
95,21
96,18
97,22
98,17
99,18
100,20
140,flows
1,21
2,20
3,19
4,22
5,19
6,18
7,23
8,18
9,22
10,19
11,24
12,15
13,21
14,24
15,21
16,20
17,16
18,23
19,21
20,17
21,21
22,17
23,20
24,20
25,22
26,20
27,18
28,20
29,20
30,22
31,23
32,21
33,21
34,23
35,20
36,21
37,27
38,22
39,22
40,20
41,22
42,21
43,21
44,19
45,18
46,22
47,21
48,20
49,20
50,20
51,20
52,20
53,23
54,19
55,23
56,20
57,19
58,22
59,22
60,23
61,23
62,24
63,22
64,21
65,22
66,20
67,20
68,18
69,21
70,19
71,25
72,19
73,18
74,17
75,21
76,23
77,23
78,18
79,22
80,14
81,19
82,17
83,20
84,21
85,23
86,20
87,21
88,22
89,18
90,23
91,18
92,18
93,22
94,20
95,18
96,19
97,19
98,19
99,26
100,23
180,flows
1,22
2,22
3,24
4,23
5,24
6,23
7,20
8,24
9,20
10,21
11,24
12,25
13,24
14,22
15,20
16,22
17,24
18,22
19,25
20,23
21,19
22,23
23,22
24,19
25,24
26,20
27,22
28,21
29,18
30,20
31,22
32,22
33,22
34,20
35,21
36,20
37,23
38,23
39,24
40,23
41,18
42,22
43,24
44,22
45,23
46,22
47,23
48,21
49,22
50,25
51,24
52,21
53,20
54,21
55,26
56,21
57,24
58,25
59,18
60,24
61,20
62,21
63,23
64,23
65,22
66,22
67,20
68,20
69,22
70,25
71,25
72,24
73,22
74,19
75,22
76,19
77,20
78,24
79,21
80,25
81,22
82,22
83,21
84,20
85,18
86,23
87,23
88,23
89,21
90,24
91,19
92,22
93,22
94,24
95,21
96,27
97,21
98,26
99,20
100,19
220,flows
1,24
2,24
3,26
4,22
5,23
6,22
7,24
8,26
9,24
10,22
11,21
12,21
13,23
14,24
15,23
16,23
17,20
18,23
19,26
20,23
21,24
22,27
23,26
24,23
25,26
26,22
27,19
28,25
29,20
30,21
31,25
32,21
33,21
34,24
35,23
36,26
37,22
38,24
39,24
40,22
41,26
42,22
43,23
44,25
45,22
46,26
47,22
48,21
49,21
50,26
51,26
52,25
53,24
54,26
55,26
56,27
57,24
58,29
59,25
60,20
61,25
62,18
63,24
64,28
65,26
66,24
67,23
68,22
69,25
70,25
71,22
72,23
73,23
74,24
75,26
76,25
77,22
78,23
79,21
80,20
81,22
82,23
83,24
84,27
85,23
86,21
87,23
88,25
89,22
90,22
91,18
92,22
93,26
94,25
95,17
96,21
97,21
98,25
99,19
100,24
260,flows
1,23
2,27
3,23
4,25
5,26
6,24
7,24
8,26
9,27
10,27
11,24
12,24
13,23
14,23
15,24
16,22
17,27
18,21
19,19
20,22
21,27
22,26
23,25
24,25
25,25
26,24
27,23
28,25
29,28
30,27
31,21
32,25
33,25
34,23
35,23
36,27
37,19
38,27
39,24
40,26
41,28
42,25
43,22
44,28
45,27
46,27
47,23
48,25
49,27
50,24
51,19
52,25
53,26
54,21
55,21
56,22
57,24
58,24
59,22
60,23
61,24
62,24
63,23
64,22
65,24
66,26
67,27
68,25
69,24
70,21
71,27
72,26
73,24
74,26
75,21
76,27
77,21
78,25
79,26
80,25
81,23
82,24
83,26
84,28
85,25
86,23
87,23
88,25
89,24
90,24
91,26
92,20
93,25
94,21
95,25
96,27
97,23
98,24
99,22
100,23
Deadline_based
100,flows
1,16
2,13
3,15
4,17
5,18
6,20
7,11
8,13
9,20
10,15
11,20
12,16
13,19
14,16
15,20
16,15
17,16
18,15
19,14
20,17
21,20
22,17
23,13
24,13
25,16
26,16
27,16
28,17
29,12
30,14
31,18
32,15
33,16
34,14
35,18
36,17
37,16
38,13
39,18
40,14
41,16
42,17
43,17
44,18
45,17
46,15
47,17
48,17
49,17
50,18
51,15
52,17
53,20
54,14
55,17
56,16
57,19
58,14
59,18
60,16
61,15
62,18
63,18
64,18
65,19
66,14
67,18
68,16
69,15
70,16
71,17
72,18
73,15
74,16
75,15
76,19
77,20
78,17
79,15
80,18
81,18
82,15
83,15
84,18
85,15
86,18
87,20
88,17
89,15
90,19
91,13
92,16
93,17
94,20
95,12
96,16
97,18
98,15
99,17
100,14
140,flows
1,16
2,17
3,20
4,17
5,17
6,17
7,18
8,20
9,21
10,17
11,17
12,14
13,17
14,17
15,16
16,13
17,17
18,21
19,14
20,16
21,15
22,17
23,15
24,20
25,17
26,19
27,17
28,17
29,18
30,20
31,16
32,17
33,18
34,15
35,18
36,16
37,11
38,20
39,16
40,18
41,20
42,18
43,19
44,17
45,12
46,18
47,18
48,15
49,18
50,16
51,17
52,19
53,21
54,16
55,15
56,17
57,16
58,13
59,16
60,14
61,19
62,17
63,15
64,19
65,14
66,20
67,14
68,15
69,21
70,18
71,21
72,19
73,18
74,21
75,17
76,19
77,14
78,20
79,20
80,19
81,14
82,18
83,16
84,20
85,15
86,18
87,19
88,18
89,18
90,20
91,17
92,17
93,18
94,18
95,22
96,14
97,17
98,14
99,18
100,19
180,flows
1,18
2,16
3,18
4,19
5,19
6,13
7,16
8,21
9,15
10,19
11,21
12,14
13,17
14,14
15,20
16,17
17,17
18,22
19,20
20,21
21,18
22,18
23,18
24,20
25,16
26,18
27,21
28,19
29,19
30,17
31,16
32,18
33,21
34,15
35,22
36,19
37,20
38,21
39,19
40,16
41,16
42,19
43,21
44,21
45,17
46,15
47,18
48,17
49,16
50,17
51,20
52,18
53,20
54,14
55,19
56,19
57,16
58,18
59,17
60,17
61,18
62,17
63,20
64,20
65,19
66,20
67,16
68,18
69,18
70,20
71,22
72,17
73,16
74,15
75,18
76,18
77,18
78,18
79,18
80,20
81,17
82,16
83,18
84,17
85,22
86,19
87,18
88,20
89,17
90,23
91,18
92,14
93,20
94,18
95,18
96,15
97,21
98,19
99,18
100,18
220,flows
1,24
2,18
3,17
4,16
5,20
6,18
7,19
8,19
9,19
10,20
11,17
12,21
13,18
14,15
15,19
16,18
17,19
18,22
19,19
20,19
21,21
22,17
23,18
24,18
25,20
26,22
27,23
28,19
29,21
30,17
31,22
32,16
33,18
34,20
35,18
36,22
37,21
38,19
39,21
40,18
41,20
42,19
43,18
44,21
45,17
46,18
47,19
48,16
49,21
50,19
51,16
52,21
53,17
54,20
55,19
56,15
57,16
58,21
59,20
60,16
61,20
62,17
63,22
64,17
65,22
66,18
67,18
68,21
69,18
70,19
71,18
72,21
73,18
74,17
75,20
76,15
77,19
78,13
79,21
80,18
81,17
82,19
83,21
84,18
85,22
86,17
87,19
88,19
89,21
90,18
91,17
92,18
93,21
94,20
95,20
96,19
97,17
98,19
99,18
100,20
260,flows
1,20
2,20
3,15
4,18
5,20
6,17
7,14
8,18
9,15
10,15
11,18
12,20
13,19
14,21
15,20
16,21
17,21
18,22
19,21
20,19
21,18
22,18
23,22
24,20
25,22
26,17
27,21
28,18
29,19
30,17
31,18
32,17
33,15
34,20
35,18
36,18
37,16
38,17
39,17
40,18
41,18
42,23
43,21
44,15
45,23
46,19
47,19
48,23
49,23
50,18
51,18
52,18
53,19
54,22
55,21
56,20
57,20
58,20
59,17
60,18
61,23
62,20
63,21
64,20
65,17
66,18
67,22
68,19
69,19
70,21
71,18
72,20
73,19
74,19
75,20
76,19
77,18
78,20
79,17
80,18
81,16
82,20
83,19
84,14
85,16
86,20
87,20
88,21
89,20
90,19
91,26
92,17
93,20
94,22
95,21
96,20
97,19
98,19
99,16
100,22
