¦¸¼Æ,flows
Our
100,flows
40,25
41,28
42,21
43,25
44,28
45,26
46,20
47,22
48,24
49,24
50,27
51,26
52,28
53,22
54,25
55,24
56,23
57,25
58,22
59,27
60,24
61,25
62,27
63,28
64,24
65,26
66,28
67,26
68,27
69,25
70,21
71,26
72,22
73,25
74,26
75,25
76,23
77,22
78,23
79,24
80,23
81,25
82,25
83,27
84,25
85,23
86,27
87,26
88,22
89,27
90,25
91,24
92,22
93,26
94,27
95,24
96,24
97,27
98,21
99,28
100,26
Period_based
100,flows
1,15
2,16
3,18
4,20
5,18
6,15
7,15
8,14
9,14
10,14
11,14
12,14
13,13
14,17
15,17
16,19
17,16
18,15
19,18
20,16
21,17
22,16
23,17
24,19
25,15
26,14
27,17
28,15
29,17
30,15
31,16
32,16
33,15
34,21
35,13
36,16
37,16
38,18
39,15
40,15
41,17
42,14
43,15
44,14
45,15
46,17
47,15
48,19
49,17
50,18
51,17
52,16
53,15
54,18
55,15
56,16
57,16
58,16
59,13
60,13
61,15
62,14
63,14
64,17
65,14
66,16
67,14
68,16
69,17
70,16
71,15
72,15
73,17
74,15
75,16
76,16
77,15
78,16
79,13
80,15
81,16
82,17
83,20
84,17
85,16
86,16
87,16
88,19
89,19
90,16
91,16
92,13
93,14
94,16
95,18
96,18
97,17
98,16
99,16
100,17
140,flows
1,18
2,20
3,17
4,17
5,18
6,17
7,18
8,17
9,20
10,17
11,14
12,18
13,14
14,15
15,16
16,18
17,19
18,17
19,13
20,16
21,15
22,16
23,18
24,16
25,16
26,17
27,12
28,16
29,21
30,16
31,18
32,17
33,16
34,20
35,14
36,18
37,16
38,20
39,16
40,15
41,20
42,18
43,18
44,18
45,15
46,14
47,18
48,17
49,19
50,16
51,18
52,17
53,19
54,16
55,15
56,15
57,15
58,17
59,17
60,18
61,16
62,17
63,17
64,18
65,19
66,20
67,18
68,17
69,19
70,18
71,14
72,20
73,18
74,17
75,13
76,18
77,16
78,19
79,15
80,19
81,16
82,14
83,13
84,20
85,17
86,16
87,14
88,18
89,16
90,20
91,17
92,18
93,18
94,14
95,16
96,20
97,18
98,17
99,16
100,15
180,flows
1,18
2,17
3,15
4,20
5,19
6,17
7,22
8,14
9,18
10,18
11,20
12,16
13,18
14,18
15,17
16,16
17,16
18,18
19,20
20,18
21,19
22,20
23,17
24,17
25,16
26,18
27,21
28,16
29,16
30,15
31,18
32,17
33,18
34,19
35,21
36,17
37,16
38,18
39,18
40,21
41,17
42,19
43,16
44,20
45,17
46,20
47,18
48,19
49,16
50,18
51,18
52,17
53,18
54,21
55,16
56,19
57,16
58,14
59,16
60,22
61,17
62,22
63,14
64,14
65,17
66,14
67,16
68,18
69,18
70,18
71,17
72,18
73,19
74,19
75,17
76,17
77,17
78,19
79,17
80,15
81,21
82,14
83,18
84,16
85,21
86,19
87,21
88,15
89,18
90,18
91,16
92,18
93,16
94,17
95,18
96,16
97,16
98,18
99,19
100,13
220,flows
1,17
2,17
3,16
4,20
5,22
6,18
7,21
8,16
9,19
10,19
11,17
12,17
13,15
14,20
15,21
16,19
17,15
18,18
19,19
20,19
21,21
22,18
23,17
24,22
25,18
26,16
27,22
28,18
29,18
30,16
31,22
32,20
33,19
34,17
35,19
36,19
37,21
38,19
39,22
40,19
41,16
42,18
43,15
44,19
45,18
46,15
47,16
48,17
49,16
50,16
51,19
52,19
53,19
54,20
55,15
56,15
57,17
58,20
59,21
60,19
61,17
62,17
63,17
64,14
65,17
66,16
67,22
68,18
69,17
70,16
71,17
72,19
73,18
74,15
75,18
76,18
77,17
78,19
79,21
80,20
81,16
82,18
83,20
84,20
85,15
86,20
87,15
88,20
89,23
90,20
91,20
92,21
93,15
94,18
95,17
96,15
97,18
98,16
99,18
100,17
260,flows
1,15
2,17
3,19
4,17
5,17
6,22
7,21
8,20
9,21
10,18
11,17
12,19
13,18
14,16
15,20
16,21
17,17
18,16
19,21
20,18
21,23
22,19
23,18
24,19
25,18
26,22
27,21
28,18
29,22
30,18
31,15
32,17
33,15
34,18
35,22
36,18
37,20
38,18
39,17
40,20
41,19
42,18
43,19
44,20
45,20
46,19
47,20
48,19
49,15
50,17
51,16
52,20
53,18
54,17
55,17
56,22
57,15
58,18
59,13
60,20
61,20
62,15
63,20
64,18
65,20
66,20
67,18
68,19
69,18
70,17
71,18
72,21
73,23
74,19
75,17
76,15
77,20
78,21
79,18
80,20
81,14
82,21
83,18
84,22
85,18
86,17
87,22
88,24
89,16
90,18
91,17
92,19
93,20
94,20
95,15
96,18
97,22
98,20
99,16
100,16
Period_per_size_based
100,flows
1,16
2,16
3,13
4,16
5,15
6,14
7,16
8,14
9,15
10,12
11,15
12,11
13,13
14,16
15,21
16,17
17,16
18,15
19,16
20,17
21,14
22,15
23,18
24,14
25,14
26,15
27,15
28,17
29,16
30,15
31,15
32,18
33,15
34,20
35,14
36,15
37,15
38,16
39,15
40,15
41,16
42,13
43,14
44,13
45,12
46,16
47,14
48,18
49,15
50,17
51,16
52,15
53,16
54,15
55,12
56,16
57,15
58,16
59,12
60,14
61,15
62,12
63,12
64,15
65,12
66,16
67,15
68,16
69,15
70,15
71,13
72,15
73,15
74,14
75,15
76,16
77,12
78,17
79,16
80,15
81,13
82,17
83,19
84,17
85,15
86,16
87,14
88,19
89,15
90,15
91,15
92,15
93,13
94,12
95,15
96,16
97,14
98,11
99,15
100,17
140,flows
1,17
2,18
3,16
4,16
5,17
6,16
7,18
8,16
9,18
10,15
11,14
12,17
13,14
14,16
15,16
16,16
17,19
18,14
19,13
20,15
21,14
22,14
23,15
24,11
25,16
26,14
27,17
28,14
29,19
30,15
31,13
32,16
33,16
34,18
35,13
36,16
37,17
38,14
39,15
40,15
41,15
42,17
43,13
44,14
45,16
46,14
47,13
48,13
49,20
50,17
51,13
52,17
53,17
54,14
55,15
56,14
57,10
58,16
59,14
60,17
61,16
62,16
63,14
64,17
65,17
66,16
67,16
68,17
69,19
70,15
71,15
72,16
73,17
74,15
75,14
76,17
77,15
78,15
79,14
80,15
81,14
82,12
83,12
84,20
85,15
86,13
87,13
88,17
89,16
90,16
91,16
92,16
93,18
94,13
95,14
96,20
97,15
98,14
99,16
100,14
180,flows
1,14
2,15
3,18
4,16
5,15
6,15
7,19
8,14
9,17
10,18
11,20
12,11
13,19
14,15
15,18
16,15
17,14
18,18
19,19
20,16
21,18
22,15
23,13
24,13
25,16
26,14
27,19
28,17
29,13
30,14
31,18
32,11
33,15
34,16
35,21
36,15
37,15
38,17
39,19
40,16
41,14
42,18
43,18
44,21
45,15
46,17
47,14
48,16
49,16
50,17
51,15
52,13
53,16
54,15
55,17
56,16
57,17
58,14
59,16
60,18
61,17
62,16
63,13
64,12
65,18
66,14
67,13
68,15
69,19
70,16
71,17
72,16
73,16
74,17
75,14
76,18
77,16
78,15
79,14
80,14
81,14
82,16
83,14
84,17
85,19
86,15
87,21
88,16
89,13
90,18
91,17
92,18
93,15
94,16
95,18
96,17
97,14
98,15
99,17
100,14
220,flows
1,13
2,15
3,14
4,21
5,16
6,16
7,12
8,16
9,14
10,18
11,17
12,16
13,15
14,20
15,14
16,17
17,14
18,17
19,17
20,16
21,16
22,15
23,14
24,19
25,18
26,16
27,20
28,15
29,16
30,17
31,19
32,15
33,13
34,16
35,15
36,14
37,19
38,16
39,20
40,17
41,17
42,15
43,14
44,16
45,15
46,9
47,15
48,15
49,18
50,14
51,16
52,17
53,16
54,15
55,18
56,15
57,18
58,14
59,18
60,20
61,16
62,16
63,14
64,13
65,16
66,16
67,16
68,18
69,14
70,15
71,13
72,16
73,13
74,14
75,19
76,14
77,14
78,16
79,20
80,19
81,17
82,19
83,16
84,18
85,12
86,17
87,12
88,15
89,18
90,16
91,20
92,15
93,12
94,16
95,17
96,16
97,15
98,17
99,19
100,15
260,flows
1,16
2,19
3,19
4,15
5,14
6,19
7,19
8,18
9,18
10,16
11,17
12,15
13,18
14,17
15,16
16,17
17,15
18,17
19,16
20,19
21,20
22,18
23,17
24,20
25,17
26,17
27,16
28,15
29,19
30,14
31,15
32,19
33,14
34,17
35,19
36,18
37,17
38,18
39,19
40,19
41,15
42,14
43,19
44,15
45,18
46,12
47,18
48,16
49,14
50,16
51,16
52,16
53,18
54,17
55,18
56,18
57,15
58,18
59,14
60,15
61,15
62,14
63,15
64,17
65,19
66,15
67,18
68,16
69,14
70,15
71,16
72,19
73,17
74,18
75,19
76,15
77,15
78,15
79,17
80,16
81,14
82,19
83,19
84,21
85,15
86,17
87,15
88,16
89,15
90,17
91,16
92,17
93,17
94,20
95,18
96,18
97,20
98,16
99,17
100,14
JDPS_Flow_Sorting
100,flows
1,16
2,16
3,19
4,21
5,18
6,15
7,15
8,18
9,14
10,14
11,14
12,14
13,13
14,17
15,17
16,19
17,17
18,15
19,17
20,14
21,17
22,16
23,18
24,18
25,15
26,16
27,17
28,15
29,17
30,16
31,16
32,17
33,15
34,22
35,15
36,16
37,16
38,18
39,15
40,15
41,17
42,17
43,15
44,12
45,15
46,16
47,17
48,17
49,18
50,18
51,18
52,17
53,15
54,18
55,15
56,18
57,17
58,16
59,13
60,15
61,15
62,15
63,14
64,14
65,14
66,17
67,14
68,17
69,17
70,16
71,15
72,14
73,18
74,15
75,16
76,16
77,16
78,15
79,12
80,14
81,16
82,17
83,20
84,17
85,17
86,15
87,16
88,18
89,18
90,16
91,15
92,14
93,14
94,15
95,17
96,19
97,20
98,13
99,18
100,20
140,flows
1,20
2,19
3,17
4,16
5,19
6,16
7,19
8,16
9,19
10,17
11,13
12,19
13,16
14,16
15,15
16,18
17,19
18,20
19,16
20,17
21,15
22,17
23,20
24,15
25,17
26,16
27,12
28,15
29,21
30,16
31,15
32,18
33,17
34,20
35,14
36,18
37,17
38,19
39,15
40,16
41,19
42,17
43,19
44,18
45,15
46,14
47,19
48,18
49,19
50,18
51,18
52,17
53,19
54,16
55,15
56,15
57,15
58,17
59,16
60,19
61,15
62,17
63,17
64,19
65,19
66,20
67,17
68,17
69,19
70,20
71,14
72,20
73,18
74,19
75,15
76,20
77,17
78,20
79,14
80,19
81,15
82,13
83,13
84,22
85,19
86,15
87,15
88,18
89,16
90,22
91,17
92,16
93,20
94,17
95,18
96,20
97,17
98,17
99,16
100,15
180,flows
1,16
2,17
3,15
4,21
5,17
6,17
7,22
8,14
9,19
10,19
11,18
12,17
13,17
14,19
15,17
16,16
17,17
18,17
19,20
20,18
21,18
22,20
23,16
24,16
25,20
26,16
27,22
28,18
29,16
30,15
31,18
32,17
33,18
34,19
35,22
36,15
37,16
38,17
39,17
40,17
41,21
42,19
43,16
44,21
45,17
46,20
47,18
48,17
49,16
50,20
51,17
52,18
53,17
54,20
55,16
56,19
57,18
58,17
59,15
60,22
61,17
62,21
63,13
64,14
65,19
66,14
67,18
68,18
69,19
70,17
71,17
72,18
73,18
74,18
75,15
76,17
77,17
78,19
79,19
80,15
81,20
82,18
83,20
84,18
85,21
86,20
87,21
88,15
89,18
90,18
91,16
92,20
93,17
94,17
95,18
96,17
97,17
98,16
99,18
100,13
220,flows
1,18
2,18
3,16
4,20
5,22
6,20
7,22
8,18
9,18
10,21
11,17
12,19
13,15
14,21
15,21
16,20
17,18
18,17
19,19
20,20
21,22
22,18
23,20
24,23
25,19
26,18
27,22
28,16
29,18
30,15
31,22
32,20
33,18
34,18
35,19
36,19
37,21
38,18
39,21
40,19
41,17
42,18
43,16
44,23
45,19
46,17
47,16
48,16
49,15
50,17
51,19
52,20
53,19
54,19
55,17
56,20
57,16
58,20
59,20
60,19
61,18
62,19
63,15
64,18
65,20
66,15
67,20
68,18
69,16
70,17
71,15
72,19
73,20
74,16
75,18
76,19
77,20
78,20
79,22
80,19
81,18
82,18
83,20
84,23
85,15
86,21
87,16
88,20
89,23
90,18
91,22
92,21
93,18
94,19
95,19
96,15
97,19
98,17
99,20
100,19
260,flows
1,15
2,16
3,22
4,19
5,17
6,23
7,19
8,19
9,22
10,19
11,19
12,20
13,16
14,16
15,19
16,19
17,19
18,18
19,21
20,20
21,23
22,18
23,19
24,19
25,21
26,23
27,22
28,18
29,24
30,22
31,16
32,16
33,19
34,18
35,23
36,19
37,21
38,22
39,18
40,20
41,21
42,17
43,22
44,20
45,17
46,18
47,17
48,18
49,20
50,18
51,17
52,18
53,19
54,18
55,17
56,22
57,17
58,21
59,14
60,19
61,20
62,18
63,20
64,20
65,21
66,20
67,20
68,19
69,18
70,18
71,16
72,18
73,22
74,19
75,21
76,16
77,20
78,21
79,20
80,20
81,16
82,20
83,20
84,20
85,18
86,18
87,23
88,23
89,15
90,17
91,17
92,22
93,22
94,25
95,16
96,19
97,24
98,20
99,19
100,19
Deadline_based
100,flows
1,18
2,15
3,16
4,21
5,17
6,15
7,16
8,18
9,14
10,14
11,14
12,14
13,13
14,16
15,19
16,16
17,16
18,15
19,15
20,14
21,16
22,16
23,18
24,18
25,15
26,15
27,16
28,18
29,16
30,15
31,16
32,17
33,16
34,22
35,14
36,16
37,16
38,18
39,18
40,15
41,16
42,17
43,15
44,15
45,15
46,16
47,18
48,18
49,18
50,18
51,18
52,18
53,14
54,18
55,15
56,16
57,16
58,15
59,14
60,15
61,14
62,18
63,14
64,15
65,15
66,18
67,13
68,17
69,16
70,17
71,14
72,15
73,16
74,15
75,15
76,17
77,16
78,17
79,13
80,14
81,16
82,16
83,19
84,17
85,17
86,16
87,15
88,18
89,18
90,17
91,15
92,14
93,14
94,16
95,17
96,19
97,20
98,14
99,19
100,19
140,flows
1,17
2,20
3,16
4,16
5,18
6,18
7,19
8,16
9,19
10,16
11,13
12,19
13,16
14,15
15,17
16,18
17,19
18,18
19,17
20,16
21,16
22,19
23,19
24,14
25,17
26,17
27,13
28,15
29,20
30,16
31,14
32,18
33,18
34,21
35,14
36,19
37,17
38,20
39,15
40,15
41,20
42,18
43,19
44,17
45,14
46,15
47,17
48,18
49,18
50,17
51,17
52,16
53,20
54,18
55,18
56,15
57,16
58,17
59,16
60,19
61,16
62,17
63,16
64,17
65,19
66,20
67,16
68,18
69,19
70,20
71,17
72,20
73,18
74,19
75,17
76,19
77,15
78,18
79,15
80,20
81,13
82,12
83,15
84,18
85,19
86,14
87,13
88,20
89,16
90,23
91,18
92,18
93,18
94,15
95,18
96,19
97,17
98,16
99,17
100,14
180,flows
1,19
2,17
3,19
4,21
5,19
6,18
7,22
8,14
9,17
10,20
11,19
12,18
13,18
14,19
15,18
16,17
17,16
18,20
19,23
20,19
21,18
22,20
23,16
24,16
25,17
26,18
27,18
28,19
29,17
30,15
31,18
32,18
33,19
34,18
35,20
36,15
37,16
38,17
39,20
40,18
41,19
42,20
43,17
44,21
45,18
46,21
47,17
48,18
49,17
50,20
51,18
52,17
53,17
54,21
55,17
56,18
57,16
58,16
59,18
60,22
61,17
62,21
63,12
64,16
65,19
66,15
67,15
68,18
69,21
70,16
71,17
72,20
73,16
74,19
75,16
76,18
77,17
78,20
79,18
80,16
81,22
82,19
83,17
84,19
85,20
86,20
87,21
88,17
89,21
90,19
91,17
92,18
93,17
94,18
95,18
96,17
97,16
98,14
99,18
100,14
220,flows
1,19
2,18
3,16
4,20
5,22
6,20
7,21
8,22
9,18
10,22
11,17
12,21
13,18
14,19
15,21
16,20
17,22
18,17
19,19
20,19
21,20
22,17
23,18
24,22
25,17
26,17
27,21
28,20
29,18
30,17
31,22
32,20
33,19
34,16
35,19
36,19
37,21
38,20
39,21
40,19
41,16
42,18
43,17
44,19
45,18
46,15
47,17
48,17
49,19
50,16
51,21
52,20
53,19
54,19
55,18
56,18
57,19
58,20
59,21
60,15
61,16
62,19
63,18
64,15
65,18
66,15
67,19
68,17
69,18
70,16
71,17
72,17
73,18
74,15
75,16
76,19
77,20
78,17
79,21
80,19
81,20
82,17
83,21
84,23
85,14
86,22
87,16
88,20
89,22
90,19
91,21
92,20
93,17
94,16
95,17
96,18
97,20
98,18
99,18
100,17
260,flows
1,15
2,17
3,20
4,17
5,20
6,24
7,21
8,22
9,22
10,19
11,18
12,22
13,18
14,19
15,21
16,18
17,16
18,17
19,21
20,18
21,23
22,17
23,18
24,20
25,21
26,22
27,23
28,19
29,24
30,22
31,16
32,17
33,20
34,19
35,21
36,19
37,22
38,21
39,15
40,21
41,22
42,19
43,21
44,20
45,20
46,18
47,19
48,21
49,17
50,16
51,18
52,19
53,18
54,17
55,18
56,22
57,16
58,18
59,17
60,21
61,19
62,18
63,18
64,20
65,21
66,21
67,19
68,21
69,17
70,19
71,20
72,21
73,21
74,18
75,18
76,15
77,18
78,20
79,20
80,19
81,17
82,22
83,20
84,22
85,18
86,18
87,22
88,23
89,17
90,17
91,20
92,18
93,21
94,24
95,15
96,21
97,20
98,20
99,18
100,19
