¦¸¼Æ,time
7,1304
8,1237
9,1259
10,1488
11,1364
12,1356
13,1291
14,1265
15,1459
16,1371
17,1314
18,1214
19,1275
20,1288
21,1283
22,1326
23,1201
24,1238
25,1339
26,1250
27,1503
28,1402
29,1531
30,1380
31,1247
32,1386
33,1396
34,1566
35,1427
36,1311
37,1256
38,1324
39,1371
40,1299
41,1414
42,1317
43,1367
44,1248
45,1319
46,1398
47,1265
48,1296
49,1327
50,1280
51,1264
52,1382
53,1342
54,1236
55,1240
56,1313
57,1414
58,1262
59,1313
60,1360
61,1288
62,1247
63,1241
64,1382
65,1305
66,1319
67,1394
68,1256
69,1355
70,1302
71,1383
72,1306
73,1391
74,1433
75,1395
76,1332
77,1326
78,1279
79,1216
80,1333
81,1261
82,1330
83,1325
84,1265
85,1351
86,1351
87,1288
88,1434
89,1317
90,1340
91,1364
92,1317
93,1339
94,1403
95,1332
96,1529
97,1266
98,1269
99,1318
100,1323
Period_based
100,flows
1,565
2,633
3,592
4,598
5,586
6,602
7,559
8,663
9,564
10,548
11,627
12,566
13,659
14,565
15,607
16,593
17,565
18,653
19,524
20,601
21,560
22,606
23,559
24,643
25,581
26,622
27,574
28,615
29,626
30,561
31,606
32,564
33,618
34,578
35,567
36,622
37,585
38,566
39,666
40,611
41,547
42,621
43,639
44,576
45,635
46,570
47,528
48,513
49,639
50,613
51,600
52,611
53,560
54,566
55,651
56,547
57,586
58,566
59,589
60,573
61,599
62,568
63,564
64,598
65,570
66,663
67,638
68,624
69,685
70,678
71,584
72,584
73,578
74,629
75,610
76,585
77,632
78,698
79,582
80,574
81,532
82,618
83,611
84,721
85,680
86,579
87,593
88,558
89,563
90,584
91,553
92,604
93,653
94,619
95,635
96,591
97,577
98,640
99,627
100,534
140,flows
1,788
2,747
3,768
4,847
5,804
6,714
7,783
8,789
9,901
10,767
11,812
12,780
13,724
14,731
15,681
16,745
17,777
18,886
19,736
20,805
21,747
22,797
23,797
24,768
25,835
26,763
27,778
28,849
29,713
30,745
31,801
32,764
33,745
34,766
35,772
36,800
37,757
38,845
39,808
40,871
41,763
42,785
43,705
44,683
45,764
46,702
47,850
48,744
49,732
50,785
51,747
52,801
53,878
54,722
55,802
56,805
57,736
58,719
59,823
60,903
61,719
62,833
63,743
64,716
65,821
66,742
67,838
68,852
69,782
70,909
71,875
72,780
73,800
74,850
75,776
76,704
77,813
78,752
79,753
80,764
81,734
82,765
83,761
84,828
85,760
86,745
87,752
88,813
89,726
90,764
91,758
92,802
93,788
94,787
95,748
96,741
97,813
98,691
99,717
100,723
180,flows
1,876
2,991
3,885
4,942
5,971
6,964
7,1066
8,1092
9,946
10,920
11,999
12,967
13,958
14,870
15,1049
16,930
17,1008
18,953
19,976
20,1109
21,896
22,944
23,909
24,934
25,1009
26,1026
27,931
28,906
29,971
30,865
31,989
32,1009
33,992
34,1133
35,955
36,1000
37,1016
38,902
39,939
40,947
41,1035
42,924
43,888
44,1000
45,1008
46,962
47,951
48,937
49,1040
50,905
51,998
52,972
53,1007
54,920
55,1021
56,837
57,950
58,956
59,876
60,957
61,838
62,1009
63,987
64,892
65,936
66,924
67,1105
68,920
69,955
70,1043
71,948
72,905
73,1043
74,945
75,865
76,962
77,987
78,1036
79,877
80,1007
81,934
82,1051
83,1025
84,880
85,1089
86,1173
87,1007
88,951
89,961
90,861
91,1081
92,1044
93,901
94,1061
95,949
96,992
97,960
98,934
99,895
100,861
220,flows
1,1076
2,1253
3,1050
4,994
5,1112
6,1138
7,1079
8,1271
9,1245
10,1171
11,1189
12,1267
13,1181
14,985
15,1006
16,1072
17,1112
18,1171
19,1110
20,1191
21,1097
22,1103
23,1071
24,1178
25,1145
26,1152
27,1160
28,1207
29,1104
30,1094
31,1133
32,1166
33,1038
34,1289
35,1170
36,1064
37,1084
38,1151
39,1137
40,1105
41,1160
42,1127
43,1105
44,1174
45,1070
46,1101
47,1119
48,1104
49,1148
50,1172
51,1190
52,1226
53,1193
54,1132
55,1053
56,1042
57,1101
58,1218
59,1052
60,1156
61,1036
62,1281
63,1151
64,1093
65,1146
66,1111
67,1129
68,1183
69,1198
70,1048
71,1127
72,1152
73,1197
74,1083
75,1132
76,1135
77,1127
78,1172
79,1203
80,1038
81,1116
82,1143
83,1170
84,1088
85,1060
86,1133
87,1216
88,1160
89,1293
90,1107
91,1162
92,1132
93,1073
94,1206
95,1083
96,1267
97,1163
98,1125
99,1041
100,1121
260,flows
1,1430
2,1303
3,1293
4,1265
5,1334
6,1274
7,1316
8,1250
9,1272
10,1519
11,1340
12,1371
13,1248
14,1258
15,1413
16,1364
17,1333
18,1256
19,1309
20,1278
21,1326
22,1251
23,1210
24,1219
25,1323
26,1228
27,1491
28,1402
29,1532
30,1341
31,1273
32,1395
33,1395
34,1548
35,1403
36,1284
37,1230
38,1303
39,1354
40,1247
41,1416
42,1304
43,1363
44,1254
45,1302
46,1388
47,1277
48,1293
49,1324
50,1287
51,1331
52,1393
53,1289
54,1190
55,1278
56,1318
57,1443
58,1261
59,1301
60,1304
61,1370
62,1196
63,1224
64,1355
65,1280
66,1284
67,1349
68,1239
69,1360
70,1249
71,1367
72,1282
73,1318
74,1415
75,1369
76,1348
77,1337
78,1278
79,1185
80,1328
81,1236
82,1287
83,1326
84,1237
85,1290
86,1316
87,1257
88,1414
89,1287
90,1328
91,1364
92,1306
93,1334
94,1291
95,1311
96,1525
97,1316
98,1271
99,1315
100,1307
Period_per_size_based
100,flows
1,584
2,667
3,601
4,594
5,567
6,671
7,596
8,643
9,588
10,561
11,585
12,623
13,673
14,621
15,683
16,591
17,649
18,682
19,556
20,683
21,583
22,620
23,614
24,668
25,584
26,606
27,571
28,611
29,705
30,581
31,643
32,582
33,606
34,635
35,577
36,666
37,612
38,576
39,603
40,640
41,577
42,639
43,675
44,623
45,604
46,631
47,599
48,553
49,682
50,596
51,574
52,602
53,547
54,605
55,751
56,568
57,585
58,626
59,583
60,549
61,608
62,566
63,595
64,605
65,625
66,677
67,681
68,623
69,679
70,731
71,590
72,589
73,638
74,653
75,621
76,621
77,702
78,699
79,612
80,664
81,549
82,649
83,608
84,728
85,730
86,605
87,585
88,619
89,591
90,588
91,594
92,651
93,684
94,628
95,655
96,604
97,652
98,652
99,644
100,584
140,flows
1,811
2,764
3,811
4,891
5,790
6,758
7,816
8,780
9,929
10,838
11,848
12,764
13,750
14,788
15,730
16,772
17,780
18,881
19,729
20,815
21,749
22,862
23,826
24,773
25,895
26,799
27,801
28,855
29,741
30,731
31,840
32,766
33,736
34,759
35,842
36,852
37,791
38,878
39,818
40,916
41,728
42,798
43,730
44,712
45,784
46,733
47,846
48,779
49,839
50,802
51,776
52,795
53,888
54,767
55,786
56,822
57,730
58,760
59,842
60,938
61,765
62,846
63,776
64,755
65,855
66,751
67,857
68,882
69,781
70,903
71,922
72,820
73,828
74,863
75,821
76,744
77,820
78,804
79,835
80,759
81,744
82,822
83,780
84,881
85,792
86,800
87,785
88,785
89,759
90,798
91,761
92,866
93,818
94,838
95,810
96,730
97,801
98,726
99,799
100,722
180,flows
1,884
2,1006
3,919
4,946
5,1008
6,994
7,1023
8,1169
9,1005
10,1014
11,987
12,998
13,990
14,948
15,1120
16,945
17,1022
18,985
19,1017
20,1109
21,957
22,971
23,906
24,983
25,1029
26,1037
27,970
28,998
29,981
30,887
31,975
32,1024
33,1099
34,1150
35,974
36,1007
37,1093
38,972
39,950
40,991
41,1046
42,949
43,963
44,1086
45,1019
46,946
47,946
48,951
49,1087
50,918
51,1000
52,1056
53,1027
54,890
55,979
56,847
57,956
58,970
59,920
60,949
61,856
62,1092
63,1018
64,945
65,971
66,935
67,1099
68,946
69,947
70,1008
71,947
72,932
73,960
74,1021
75,911
76,997
77,935
78,1044
79,938
80,1028
81,960
82,1029
83,1062
84,868
85,1095
86,1155
87,1063
88,974
89,962
90,854
91,1118
92,1069
93,952
94,1115
95,968
96,948
97,923
98,1003
99,935
100,848
220,flows
1,1124
2,1277
3,1057
4,1073
5,1165
6,1127
7,1080
8,1248
9,1293
10,1191
11,1203
12,1304
13,1205
14,1052
15,1088
16,1068
17,1093
18,1235
19,1152
20,1195
21,1079
22,1157
23,1129
24,1151
25,1152
26,1158
27,1178
28,1189
29,1119
30,1091
31,1157
32,1208
33,1071
34,1302
35,1210
36,1084
37,1121
38,1216
39,1131
40,1166
41,1189
42,1129
43,1097
44,1166
45,1126
46,1143
47,1160
48,1079
49,1236
50,1208
51,1201
52,1234
53,1244
54,1125
55,1134
56,1039
57,1154
58,1277
59,1112
60,1164
61,1058
62,1266
63,1246
64,1078
65,1156
66,1129
67,1162
68,1215
69,1264
70,1152
71,1148
72,1193
73,1284
74,1079
75,1216
76,1137
77,1162
78,1282
79,1219
80,1086
81,1110
82,1200
83,1121
84,1106
85,1158
86,1155
87,1182
88,1147
89,1285
90,1132
91,1215
92,1114
93,1085
94,1249
95,1102
96,1295
97,1137
98,1123
99,1110
100,1092
260,flows
1,1449
2,1294
3,1288
4,1313
5,1286
6,1328
7,1289
8,1257
9,1307
10,1495
11,1394
12,1412
13,1296
14,1266
15,1509
16,1406
17,1403
18,1310
19,1291
20,1361
21,1323
22,1312
23,1224
24,1246
25,1349
26,1271
27,1464
28,1459
29,1554
30,1412
31,1235
32,1411
33,1375
34,1539
35,1534
36,1337
37,1307
38,1329
39,1379
40,1323
41,1436
42,1287
43,1333
44,1294
45,1316
46,1390
47,1294
48,1288
49,1343
50,1271
51,1324
52,1416
53,1326
54,1210
55,1259
56,1419
57,1429
58,1302
59,1303
60,1342
61,1372
62,1252
63,1297
64,1347
65,1346
66,1289
67,1387
68,1236
69,1356
70,1302
71,1436
72,1308
73,1375
74,1443
75,1423
76,1371
77,1350
78,1287
79,1218
80,1332
81,1260
82,1314
83,1334
84,1293
85,1294
86,1367
87,1321
88,1438
89,1361
90,1301
91,1400
92,1338
93,1401
94,1346
95,1368
96,1530
97,1274
98,1261
99,1336
100,1294
JDPS_Flow_Sorting
100,flows
1,564
2,674
3,592
4,584
5,586
6,691
7,626
8,637
9,616
10,545
11,601
12,622
13,695
14,665
15,681
16,610
17,569
18,657
19,595
20,658
21,567
22,609
23,601
24,645
25,591
26,685
27,599
28,650
29,691
30,634
31,643
32,690
33,642
34,570
35,622
36,670
37,660
38,624
39,650
40,615
41,582
42,634
43,643
44,580
45,602
46,597
47,560
48,581
49,684
50,565
51,636
52,607
53,560
54,609
55,690
56,610
57,622
58,647
59,562
60,573
61,568
62,561
63,566
64,583
65,584
66,675
67,657
68,619
69,692
70,687
71,594
72,576
73,578
74,626
75,600
76,613
77,673
78,711
79,560
80,595
81,582
82,623
83,630
84,737
85,722
86,595
87,633
88,601
89,583
90,584
91,596
92,658
93,654
94,631
95,684
96,624
97,615
98,623
99,636
100,541
140,flows
1,782
2,771
3,758
4,868
5,822
6,724
7,813
8,889
9,892
10,775
11,843
12,844
13,708
14,759
15,715
16,801
17,762
18,919
19,748
20,767
21,747
22,849
23,823
24,784
25,866
26,737
27,822
28,865
29,771
30,799
31,828
32,800
33,778
34,800
35,806
36,813
37,778
38,849
39,841
40,889
41,761
42,831
43,718
44,695
45,774
46,711
47,824
48,811
49,792
50,799
51,766
52,799
53,874
54,754
55,820
56,828
57,732
58,739
59,870
60,908
61,734
62,863
63,800
64,762
65,870
66,787
67,838
68,851
69,890
70,882
71,910
72,776
73,780
74,882
75,849
76,748
77,819
78,814
79,779
80,797
81,747
82,794
83,789
84,839
85,820
86,804
87,781
88,845
89,735
90,819
91,758
92,771
93,820
94,821
95,782
96,769
97,818
98,743
99,804
100,735
180,flows
1,937
2,1065
3,919
4,997
5,974
6,1025
7,1053
8,1120
9,1056
10,956
11,1015
12,1023
13,1002
14,942
15,1068
16,935
17,987
18,968
19,1069
20,1114
21,927
22,968
23,958
24,945
25,1030
26,1055
27,976
28,928
29,999
30,899
31,1043
32,980
33,1011
34,1147
35,949
36,1017
37,1083
38,929
39,929
40,1060
41,1024
42,892
43,945
44,1056
45,1028
46,1036
47,975
48,957
49,1063
50,922
51,1003
52,1027
53,996
54,996
55,948
56,892
57,1033
58,968
59,922
60,964
61,849
62,1045
63,1026
64,924
65,976
66,932
67,1074
68,950
69,937
70,1036
71,959
72,1013
73,979
74,1006
75,908
76,995
77,1018
78,1071
79,905
80,1054
81,978
82,1076
83,1072
84,937
85,1121
86,1148
87,1003
88,966
89,992
90,944
91,1113
92,1047
93,946
94,1077
95,936
96,1038
97,940
98,1014
99,929
100,824
220,flows
1,1148
2,1228
3,1115
4,1008
5,1112
6,1152
7,1103
8,1273
9,1289
10,1181
11,1239
12,1291
13,1215
14,997
15,1088
16,1093
17,1103
18,1203
19,1126
20,1185
21,1181
22,1158
23,1070
24,1166
25,1197
26,1152
27,1199
28,1184
29,1116
30,1150
31,1187
32,1221
33,1084
34,1335
35,1236
36,1125
37,1171
38,1240
39,1148
40,1090
41,1172
42,1128
43,1131
44,1183
45,1093
46,1117
47,1159
48,1096
49,1168
50,1202
51,1182
52,1282
53,1244
54,1140
55,1111
56,1076
57,1096
58,1281
59,1094
60,1134
61,1132
62,1258
63,1179
64,1093
65,1192
66,1210
67,1143
68,1174
69,1190
70,1123
71,1123
72,1251
73,1259
74,1147
75,1374
76,1197
77,1141
78,1288
79,1224
80,1096
81,1120
82,1218
83,1180
84,1115
85,1082
86,1155
87,1195
88,1150
89,1296
90,1163
91,1214
92,1103
93,1088
94,1258
95,1148
96,1278
97,1199
98,1178
99,1104
100,1145
260,flows
1,1549
2,1274
3,1359
4,1317
5,1363
6,1300
7,1372
8,1233
9,1255
10,1506
11,1426
12,1347
13,1335
14,1281
15,1446
16,1388
17,1377
18,1420
19,1330
20,1301
21,1335
22,1378
23,1267
24,1341
25,1440
26,1322
27,1516
28,1441
29,1588
30,1342
31,1230
32,1464
33,1438
34,1562
35,1384
36,1354
37,1239
38,1333
39,1389
40,1315
41,1461
42,1316
43,1316
44,1263
45,1425
46,1417
47,1318
48,1337
49,1403
50,1323
51,1391
52,1401
53,1381
54,1278
55,1244
56,1373
57,1453
58,1300
59,1345
60,1326
61,1371
62,1240
63,1268
64,1415
65,1320
66,1346
67,1380
68,1251
69,1329
70,1302
71,1365
72,1288
73,1298
74,1447
75,1429
76,1369
77,1446
78,1336
79,1200
80,1347
81,1262
82,1308
83,1335
84,1302
85,1329
86,1390
87,1387
88,1431
89,1357
90,1376
91,1389
92,1376
93,1396
94,1365
95,1345
96,1516
97,1344
98,1289
99,1342
100,1342
Deadline_based
100,flows
1,575
2,662
3,598
4,615
5,590
6,659
7,610
8,657
9,639
10,598
11,601
12,659
13,715
14,617
15,664
16,625
17,643
18,745
19,580
20,630
21,583
22,631
23,598
24,727
25,592
26,657
27,623
28,632
29,690
30,608
31,623
32,634
33,610
34,640
35,608
36,683
37,654
38,641
39,713
40,616
41,573
42,628
43,652
44,661
45,589
46,681
47,607
48,617
49,678
50,555
51,673
52,611
53,579
54,615
55,799
56,590
57,675
58,673
59,595
60,600
61,622
62,570
63,570
64,615
65,582
66,683
67,676
68,665
69,702
70,726
71,578
72,606
73,589
74,688
75,641
76,604
77,692
78,703
79,630
80,595
81,567
82,620
83,649
84,739
85,739
86,589
87,553
88,585
89,583
90,643
91,577
92,663
93,713
94,655
95,702
96,676
97,625
98,657
99,675
100,560
140,flows
1,837
2,749
3,786
4,857
5,853
6,801
7,921
8,818
9,888
10,796
11,903
12,801
13,731
14,775
15,744
16,784
17,800
18,888
19,757
20,801
21,756
22,916
23,817
24,816
25,896
26,754
27,831
28,907
29,764
30,816
31,858
32,797
33,768
34,790
35,806
36,862
37,781
38,884
39,865
40,866
41,769
42,808
43,764
44,776
45,794
46,714
47,896
48,766
49,777
50,816
51,789
52,802
53,917
54,809
55,807
56,905
57,736
58,737
59,864
60,952
61,746
62,886
63,824
64,764
65,929
66,788
67,834
68,902
69,784
70,928
71,896
72,793
73,829
74,866
75,873
76,739
77,853
78,901
79,815
80,826
81,728
82,789
83,852
84,859
85,888
86,778
87,801
88,848
89,762
90,938
91,763
92,840
93,845
94,861
95,749
96,761
97,865
98,769
99,754
100,746
180,flows
1,902
2,1098
3,941
4,983
5,1000
6,1003
7,1098
8,1110
9,1044
10,1013
11,1035
12,1036
13,1018
14,945
15,1099
16,990
17,1025
18,995
19,1014
20,1121
21,970
22,969
23,951
24,974
25,1034
26,1050
27,994
28,947
29,1036
30,978
31,1099
32,1008
33,1031
34,1166
35,1002
36,1073
37,1088
38,987
39,973
40,1043
41,1049
42,914
43,1002
44,1044
45,1026
46,1001
47,983
48,967
49,1109
50,960
51,983
52,1023
53,1087
54,973
55,966
56,919
57,1038
58,983
59,933
60,1001
61,883
62,1054
63,1066
64,870
65,1058
66,940
67,1080
68,971
69,933
70,1050
71,1013
72,965
73,1135
74,1002
75,943
76,996
77,946
78,1035
79,903
80,1042
81,1001
82,1021
83,1040
84,947
85,1093
86,1137
87,1024
88,961
89,1091
90,947
91,1122
92,1046
93,961
94,1125
95,1039
96,1020
97,942
98,1028
99,977
100,929
220,flows
1,1154
2,1255
3,1087
4,1005
5,1131
6,1159
7,1150
8,1273
9,1325
10,1180
11,1282
12,1333
13,1216
14,1044
15,1090
16,1127
17,1124
18,1239
19,1159
20,1232
21,1141
22,1194
23,1110
24,1214
25,1213
26,1208
27,1213
28,1230
29,1139
30,1118
31,1186
32,1222
33,1129
34,1345
35,1269
36,1105
37,1192
38,1263
39,1167
40,1117
41,1175
42,1122
43,1219
44,1176
45,1169
46,1132
47,1174
48,1120
49,1189
50,1221
51,1186
52,1297
53,1279
54,1161
55,1134
56,1172
57,1139
58,1308
59,1094
60,1159
61,1180
62,1241
63,1263
64,1147
65,1312
66,1209
67,1169
68,1197
69,1225
70,1130
71,1182
72,1168
73,1283
74,1167
75,1358
76,1220
77,1154
78,1370
79,1230
80,1201
81,1163
82,1209
83,1200
84,1141
85,1097
86,1151
87,1248
88,1228
89,1307
90,1190
91,1205
92,1165
93,1109
94,1296
95,1138
96,1246
97,1205
98,1147
99,1158
100,1175
260,flows
1,1633
2,1336
3,1455
4,1295
5,1354
6,1309
7,1381
8,1284
9,1294
10,1515
11,1379
12,1401
13,1391
14,1315
15,1459
16,1372
17,1398
18,1450
19,1294
20,1315
21,1347
22,1457
23,1315
24,1320
25,1393
26,1330
27,1433
28,1427
29,1579
30,1388
31,1292
32,1453
33,1416
34,1597
35,1418
36,1329
37,1273
38,1352
39,1461
40,1333
41,1480
42,1288
43,1379
44,1256
45,1400
46,1411
47,1328
48,1317
49,1444
50,1335
51,1430
52,1480
53,1363
54,1253
55,1310
56,1400
57,1475
58,1317
59,1321
60,1349
61,1454
62,1262
63,1266
64,1383
65,1325
66,1322
67,1424
68,1316
69,1334
70,1277
71,1366
72,1313
73,1352
74,1438
75,1424
76,1424
77,1398
78,1315
79,1262
80,1333
81,1305
82,1308
83,1327
84,1301
85,1328
86,1374
87,1387
88,1459
89,1393
90,1384
91,1412
92,1353
93,1332
94,1420
95,1356
96,1562
97,1400
98,1276
99,1337
100,1325
