¦¸¼Æ,time
Our
100,flows
10,1226
11,1292
12,1331
13,1203
14,1491
15,1240
16,1269
17,1197
18,1223
19,1368
20,1260
21,1405
22,1203
23,1359
24,1272
25,1310
26,1246
27,1308
28,1334
29,1235
30,1192
31,1451
32,1242
33,1440
34,1284
35,1346
36,1328
37,1570
38,1328
39,1266
40,1374
41,1229
42,1367
43,1328
44,1354
45,1453
46,1270
47,1208
48,1291
49,1386
50,1360
51,1260
52,1264
53,1337
54,1419
55,1491
56,1299
57,1236
58,1227
59,1276
60,1314
61,1441
62,1305
63,1325
64,1212
65,1368
66,1316
67,1348
68,1355
69,1256
70,1266
71,1340
72,1312
73,1216
74,1337
75,1269
76,1218
77,1362
78,1130
79,1324
80,1222
81,1335
82,1272
83,1391
84,1392
85,1296
86,1358
87,1340
88,1220
89,1260
90,1347
91,1326
92,1368
93,1389
94,1145
95,1258
96,1426
97,1216
98,1254
99,1247
100,1217
Period_based
100,flows
1,702
2,612
3,631
4,533
5,583
6,588
7,599
8,659
9,597
10,541
11,642
12,605
13,609
14,609
15,646
16,576
17,654
18,599
19,631
20,556
21,591
22,518
23,716
24,505
25,557
26,575
27,582
28,555
29,578
30,569
31,684
32,524
33,581
34,518
35,610
36,581
37,516
38,598
39,567
40,600
41,586
42,577
43,652
44,614
45,641
46,592
47,634
48,583
49,585
50,557
51,547
52,599
53,698
54,622
55,554
56,631
57,576
58,595
59,613
60,607
61,562
62,548
63,549
64,590
65,546
66,568
67,677
68,523
69,563
70,622
71,585
72,637
73,522
74,590
75,559
76,543
77,602
78,576
79,628
80,708
81,540
82,572
83,627
84,552
85,593
86,573
87,623
88,546
89,635
90,687
91,634
92,549
93,612
94,535
95,526
96,575
97,620
98,569
99,603
100,625
140,flows
1,740
2,717
3,764
4,807
5,815
6,747
7,777
8,816
9,688
10,695
11,801
12,775
13,714
14,739
15,758
16,746
17,766
18,734
19,663
20,812
21,765
22,826
23,709
24,766
25,812
26,786
27,723
28,812
29,811
30,844
31,760
32,778
33,767
34,735
35,742
36,743
37,772
38,758
39,692
40,831
41,783
42,703
43,811
44,847
45,762
46,819
47,730
48,793
49,844
50,789
51,730
52,780
53,768
54,831
55,764
56,713
57,752
58,791
59,886
60,805
61,840
62,763
63,722
64,803
65,860
66,897
67,735
68,968
69,768
70,694
71,771
72,831
73,715
74,724
75,834
76,785
77,696
78,854
79,770
80,768
81,868
82,796
83,763
84,706
85,778
86,732
87,721
88,721
89,876
90,875
91,765
92,906
93,757
94,771
95,725
96,873
97,726
98,769
99,797
100,718
180,flows
1,949
2,916
3,968
4,959
5,950
6,931
7,910
8,1119
9,981
10,1034
11,971
12,918
13,974
14,965
15,916
16,903
17,898
18,1008
19,936
20,997
21,929
22,918
23,950
24,939
25,933
26,884
27,941
28,1023
29,1025
30,923
31,884
