¦¸¼Æ,time
Our
100,flows
7,1260
8,1382
9,1395
10,1216
11,1270
12,1339
13,1407
14,1307
15,1363
16,1218
17,1301
18,1326
19,1280
20,1369
21,1274
22,1197
23,1089
24,1276
25,1246
26,1208
27,1325
28,1424
29,1388
30,1394
31,1206
32,1208
33,1164
34,1326
35,1241
36,1333
37,1474
38,1216
39,1361
40,1438
41,1301
42,1350
43,1296
44,1320
45,1526
46,1329
47,1397
48,1307
49,1312
50,1351
51,1342
52,1302
53,1521
54,1359
55,1272
56,1349
57,1339
58,1353
59,1290
60,1363
61,1292
62,1461
63,1251
64,1327
65,1335
66,1313
67,1484
68,1353
69,1379
70,1286
71,1226
72,1222
73,1232
74,1196
75,1522
76,1361
77,1285
78,1333
79,1556
80,1267
81,1356
82,1295
83,1282
84,1292
85,1333
86,1353
87,1237
88,1197
89,1344
90,1279
91,1280
92,1324
93,1315
94,1355
95,1451
96,1442
97,1355
98,1344
99,1285
100,1415
Period_based
100,flows
1,689
2,626
3,683
4,556
5,597
6,573
7,592
8,712
9,597
10,709
11,728
12,613
13,501
14,589
15,667
16,610
17,546
18,520
19,533
20,558
21,608
22,626
23,565
24,595
25,623
26,621
27,578
28,686
29,705
30,601
31,582
32,599
33,551
34,537
35,579
36,612
37,726
38,594
39,606
40,538
41,588
42,573
43,563
44,655
45,705
46,589
47,696
48,534
49,597
50,606
51,612
52,619
53,578
54,694
55,700
56,598
57,646
58,589
59,514
60,719
61,688
62,601
63,598
64,534
65,549
66,547
67,582
68,589
69,607
70,626
71,572
72,624
73,585
74,579
75,558
76,698
77,596
78,583
79,622
80,717
81,606
82,659
83,747
84,577
85,650
86,550
87,646
88,591
89,616
90,615
91,591
92,571
93,681
94,619
95,550
96,555
97,578
98,600
99,608
100,531
140,flows
1,960
2,765
3,778
4,777
5,754
6,714
7,741
8,808
9,821
10,799
11,793
12,755
13,725
14,732
15,739
16,708
17,782
18,779
19,812
20,750
21,801
22,746
23,695
24,807
25,776
26,784
27,773
28,880
29,728
30,887
31,776
32,780
33,882
34,811
35,798
36,790
37,789
38,780
39,917
40,681
41,719
42,872
43,817
44,843
45,941
46,783
47,755
48,759
49,870
50,815
51,774
52,826
53,690
54,765
55,881
56,808
57,779
58,847
59,734
60,881
61,726
62,760
63,765
64,768
65,740
66,685
67,739
68,787
69,746
70,844
71,809
72,796
73,824
74,766
75,746
76,766
77,776
78,849
79,819
80,753
81,782
82,750
83,737
84,723
85,756
86,803
87,764
88,782
89,758
90,841
91,730
92,787
93,819
94,779
95,757
96,701
97,741
98,743
99,882
100,750
180,flows
1,1023
2,1021
3,1013
4,1065
5,956
6,941
7,895
8,941
9,866
10,958
11,962
12,888
13,911
14,1095
15,932
16,1022
17,959
18,1025
19,1030
20,898
21,976
22,1014
23,1002
24,947
25,972
