¦¸¼Æ,flows
NCB
100,flows
82,15
83,20
84,19
85,13
86,17
87,19
88,17
89,19
90,21
91,15
92,16
93,20
94,20
95,17
96,17
97,23
98,18
99,20
100,18
220,flows
1,17
2,16
3,19
4,19
5,17
6,20
7,20
8,18
9,15
10,18
11,21
12,20
13,13
14,14
15,20
16,19
17,21
18,19
19,20
20,18
21,21
22,22
23,18
24,20
25,18
26,18
27,19
28,18
29,20
30,14
31,16
32,19
33,13
34,20
35,19
36,20
37,20
38,17
39,19
40,21
41,19
42,21
43,16
44,17
45,19
46,19
47,18
48,20
49,16
50,20
51,17
52,20
53,17
54,16
55,18
56,15
57,19
58,18
59,19
60,20
61,17
62,15
63,14
64,20
65,18
66,22
67,20
68,18
69,15
70,19
71,18
72,17
73,19
74,20
75,14
76,19
77,19
78,18
79,17
80,20
81,18
82,22
83,17
84,14
85,20
86,14
87,19
88,19
89,18
90,14
91,20
92,20
93,18
94,19
95,19
96,18
97,18
98,17
99,19
100,15
260,flows
1,19
2,15
3,16
4,19
5,19
6,21
7,19
8,20
9,23
10,19
11,18
12,17
13,20
14,21
15,19
16,18
17,18
18,17
19,20
20,20
21,15
22,18
23,20
24,20
25,17
26,18
27,18
28,17
29,20
30,17
31,19
32,16
33,18
34,15
35,22
36,19
37,16
38,17
39,21
40,23
41,20
42,17
43,20
44,19
45,18
46,20
47,19
48,20
49,22
50,21
51,20
52,13
53,20
54,20
55,24
56,21
57,19
58,19
59,21
60,18
61,18
62,16
63,19
64,21
65,21
66,18
67,16
68,18
69,16
70,19
71,16
72,17
73,17
74,21
75,19
76,18
77,20
78,16
79,19
80,17
81,18
82,19
83,17
84,20
85,16
86,18
87,19
88,21
89,13
90,15
91,22
92,23
93,22
94,19
95,19
96,18
97,18
98,18
99,16
100,20
STB
100,flows
1,17
2,18
3,18
4,15
5,17
6,18
7,14
8,15
9,20
10,18
11,19
12,19
13,19
14,17
15,16
16,19
17,20
18,15
19,18
20,21
21,20
22,19
23,17
24,18
25,22
26,15
27,16
28,17
29,17
30,14
31,22
32,21
33,19
34,18
35,18
36,20
37,20
38,17
39,20
40,15
41,17
42,17
43,19
44,14
45,17
46,19
47,19
48,18
49,19
50,17
51,22
52,18
53,19
54,19
55,19
56,20
57,19
58,18
59,19
60,21
61,16
62,17
63,16
64,20
65,18
66,16
67,17
68,13
69,17
70,15
71,19
72,20
73,18
74,19
75,15
76,19
77,23
78,18
79,19
80,18
81,18
82,18
83,20
84,18
85,18
86,15
87,18
88,16
89,18
90,21
91,17
92,18
93,21
94,23
95,17
96,22
97,16
98,20
99,18
100,21
140,flows
1,21
2,18
3,19
4,24
5,18
6,20
7,14
8,17
9,21
10,19
11,21
12,22
13,20
14,21
15,17
16,20
17,21
18,18
19,21
20,18
21,19
22,20
23,19
24,21
25,25
26,15
27,19
28,19
29,21
30,16
31,20
32,22
33,20
34,20
35,18
36,18
37,19
38,20
39,24
40,20
41,21
42,21
43,17
44,19
45,17
46,22
47,22
48,20
49,15
50,21
51,19
52,18
53,19
54,22
55,18
56,16
57,19
58,18
59,21
60,20
61,19
62,20
63,19
64,21
65,21
66,15
67,24
68,17
69,21
70,20
71,20
72,20
73,17
74,20
75,16
76,15
77,23
78,22
79,21
80,17
81,21
82,21
83,22
84,20
85,22
86,19
87,18
88,23
89,23
90,22
91,17
92,19
93,20
94,19
95,20
96,23
97,22
98,22
99,18
100,20
180,flows
1,18
2,22
3,22
4,20
5,22
6,16
7,18
8,22
9,18
10,20
11,20
12,21
13,26
14,20
15,21
16,17
17,19
18,20
19,22
20,17
21,22
22,19
23,21
24,21
25,21
26,16
27,19
28,26
29,22
30,21
31,19
32,19
33,19
34,16
35,19
36,16
37,18
38,23
39,21
40,24
41,16
42,22
43,17
44,19
45,23
46,19
47,21
48,22
49,19
50,24
51,24
52,21
53,20
54,21
55,23
56,21
57,21
58,23
59,22
60,23
61,20
62,17
63,28
64,20
65,20
66,23
67,22
68,18
69,25
70,22
71,20
72,20
73,19
74,24
75,23
76,21
77,19
78,21
79,20
80,20
81,19
82,20
83,22
84,18
85,16
86,22
87,20
88,18
89,19
90,19
91,20
92,22
93,23
94,23
95,23
96,20
97,19
98,21
99,15
100,20
220,flows
1,23
2,13
3,23
4,19
5,25
6,23
7,22
8,23
9,20
10,21
11,25
12,21
13,22
14,17
15,23
16,23
17,21
18,23
19,21
20,22
21,22
22,19
23,23
24,21
25,20
26,19
27,22
28,24
29,21
30,24
31,20
32,24
33,21
34,25
35,25
36,18
37,24
38,19
39,19
40,19
41,16
42,15
43,20
44,23
45,19
46,24
47,19
48,24
49,26
50,20
51,23
52,21
53,19
54,22
55,14
56,17
57,22
58,21
59,23
60,27
61,26
62,25
63,20
64,22
65,21
66,20
67,22
68,20
69,22
70,19
71,19
72,19
73,21
74,22
75,22
76,20
77,19
78,19
79,24
80,18
81,21
82,21
83,23
84,21
85,19
86,20
87,21
88,23
89,19
90,17
91,21
92,20
93,19
94,23
95,23
96,17
97,21
98,19
99,20
100,19
260,flows
1,20
2,19
3,23
4,25
5,22
6,23
7,23
8,22
9,22
10,18
11,23
12,22
13,21
14,26
15,18
16,22
17,18
18,20
19,26
20,22
21,23
22,22
23,23
24,25
25,21
26,22
27,22
28,20
29,24
30,20
31,17
32,20
33,25
34,25
35,17
36,23
37,16
38,16
39,23
40,23
41,22
42,20
43,23
44,21
45,22
46,22
47,15
48,25
49,20
50,20
51,18
52,20
53,24
54,21
55,22
56,26
57,19
58,18
59,21
60,18
61,18
62,21
63,20
64,21
65,18
66,18
67,21
68,23
69,24
70,16
71,21
72,25
73,21
74,17
75,24
76,24
77,22
78,26
79,23
80,24
81,26
82,23
83,22
84,25
85,23
86,22
87,22
88,25
89,22
90,26
91,22
92,22
93,23
94,20
95,22
96,24
97,20
98,19
99,21
100,20
JDPS
100,flows
1,20
2,20
3,16
4,22
5,19
6,16
7,16
8,16
9,18
10,18
11,21
12,20
13,19
14,21
15,16
16,18
17,18
18,16
19,19
20,21
21,20
22,20
23,18
24,16
25,18
26,22
27,17
28,23
29,21
30,17
31,22
32,18
33,20
34,18
35,19
36,21
37,19
38,19
39,21
40,20
41,16
42,19
43,19
44,20
45,19
46,17
47,20
48,23
49,16
50,19
51,18
52,18
53,18
54,19
55,18
56,16
57,19
58,19
59,18
60,19
61,20
62,18
63,17
64,16
65,19
66,21
67,16
68,18
69,19
70,17
71,21
72,19
73,17
74,20
75,18
76,21
77,18
78,19
79,17
80,18
81,19
82,20
83,20
84,21
85,19
86,17
87,18
88,18
89,17
90,20
91,16
92,20
93,16
94,20
95,16
96,21
97,16
98,20
99,20
100,22
140,flows
1,24
2,24
3,25
4,23
5,21
6,19
7,21
8,22
9,19
10,21
11,19
12,21
13,21
14,21
15,16
16,21
17,20
18,22
19,21
20,19
21,21
22,20
23,21
24,22
25,22
26,19
27,20
28,24
29,25
30,18
31,22
32,19
33,21
34,22
35,21
36,18
37,23
38,19
39,21
40,21
41,20
42,25
43,15
44,20
45,21
46,21
47,24
48,18
49,20
50,23
51,21
52,20
53,18
54,22
55,23
56,22
57,20
58,19
59,22
60,19
61,19
62,19
63,22
64,22
65,22
66,20
67,20
68,18
69,24
70,24
71,21
72,19
73,19
74,23
75,22
76,23
77,24
78,20
79,18
80,22
81,20
82,22
83,18
84,21
85,24
86,18
87,19
88,17
89,22
90,19
91,19
92,20
93,21
94,18
95,20
96,22
97,19
98,23
99,20
100,22
180,flows
1,23
2,22
3,24
4,21
5,25
6,22
7,23
8,22
9,23
10,18
11,21
12,23
13,22
14,23
15,24
16,25
17,22
18,20
19,22
20,22
21,21
22,23
23,22
24,20
25,21
26,24
27,20
28,23
29,25
30,29
31,23
32,22
33,19
34,22
35,23
36,19
37,21
38,20
39,20
40,25
41,21
42,22
43,22
44,22
45,24
46,23
47,23
48,22
49,20
50,20
51,25
52,23
53,22
54,26
55,23
56,22
57,22
58,23
59,24
60,24
61,21
62,25
63,23
64,23
65,20
66,25
67,25
68,22
69,24
70,27
71,22
72,23
73,23
74,22
75,18
76,23
77,23
78,20
79,24
80,16
81,18
82,23
83,21
84,23
85,19
86,23
87,21
88,24
89,24
90,23
91,23
92,23
93,22
94,24
95,20
96,20
97,22
98,22
99,21
100,22
220,flows
1,24
2,20
3,21
4,25
5,20
6,23
7,28
8,24
9,22
10,21
11,24
12,21
13,24
14,22
15,29
16,26
17,22
18,27
19,23
20,23
21,26
22,21
23,23
24,25
25,26
26,21
27,22
28,24
29,24
30,21
31,23
32,23
33,24
34,21
35,25
36,24
37,23
38,26
39,24
40,23
41,26
42,24
43,24
44,26
45,24
46,28
47,23
48,22
49,19
50,26
51,29
52,25
53,28
54,24
55,19
56,21
57,24
58,24
59,23
60,24
61,24
62,23
63,23
64,23
65,25
66,22
67,29
68,22
69,24
70,23
71,28
72,23
73,23
74,26
75,24
76,22
77,22
78,23
79,27
80,23
81,19
82,23
83,21
84,20
85,27
86,22
87,19
88,23
89,22
90,22
91,23
92,23
93,23
94,25
95,23
96,22
97,21
98,25
99,22
100,22
260,flows
1,22
2,23
3,23
4,24
5,20
6,26
7,25
8,24
9,28
10,24
11,23
12,26
13,19
14,26
15,25
16,24
17,23
18,24
19,24
20,28
21,28
22,24
23,25
24,22
25,21
26,30
27,25
28,22
29,24
30,28
31,25
32,29
33,23
34,27
35,23
36,23
37,24
38,25
39,25
40,26
41,23
42,24
43,23
44,23
45,24
46,25
47,23
48,23
49,21
50,22
51,26
52,25
53,21
54,26
55,27
56,26
57,23
58,23
59,23
60,23
61,24
62,26
63,23
64,25
65,23
66,22
67,25
68,28
69,22
70,24
71,26
72,30
73,25
74,21
75,24
76,26
77,25
78,22
79,24
80,25
81,27
82,26
83,25
84,24
85,29
86,25
87,29
88,24
89,29
90,24
91,19
92,24
93,26
94,25
95,22
96,26
97,25
98,23
99,24
100,23
FS
100,flows
1,18
2,19
3,18
4,16
5,19
6,18
7,13
8,17
9,17
10,16
11,17
12,19
13,18
14,19
15,16
16,19
17,20
18,15
19,17
20,18
21,20
22,17
23,16
24,18
25,19
26,15
27,15
28,17
29,17
30,15
31,18
32,21
33,20
34,18
35,17
36,16
37,20
38,17
39,20
40,16
41,15
42,14
43,18
44,17
45,16
46,17
47,19
48,18
49,19
50,19
51,21
52,18
53,17
54,22
55,18
56,19
57,19
58,16
59,19
60,21
61,16
62,17
63,18
64,20
65,19
66,16
67,18
68,15
69,16
70,15
71,19
72,18
73,20
74,17
75,14
76,16
77,22
78,18
79,17
80,18
81,18
82,18
83,21
84,18
85,19
86,13
87,19
88,16
89,16
90,19
91,17
92,18
93,20
94,21
95,16
96,20
97,19
98,19
99,20
100,17
140,flows
1,22
2,18
3,22
4,19
5,18
6,21
7,17
8,18
9,17
10,17
11,18
12,21
13,23
14,20
15,15
16,19
17,23
18,18
19,20
20,20
21,18
22,21
23,18
24,22
25,23
26,21
27,19
28,18
29,23
30,15
31,18
32,19
33,15
34,19
35,16
36,19
37,15
38,19
39,21
40,20
41,20
42,21
43,17
44,18
45,18
46,24
47,19
48,20
49,20
50,22
51,18
52,18
53,23
54,16
55,16
56,19
57,22
58,16
59,19
60,17
61,19
62,19
63,16
64,21
65,19
66,18
67,24
68,15
69,20
70,17
71,20
72,18
73,19
74,21
75,17
76,17
77,20
78,21
79,21
80,16
81,18
82,18
83,21
84,18
85,15
86,16
87,16
88,20
89,21
90,19
91,18
92,19
93,16
94,17
95,20
96,21
97,21
98,17
99,17
100,17
180,flows
1,22
2,20
3,18
4,18
5,16
6,20
7,17
8,18
9,20
10,20
11,17
12,19
13,18
14,20
15,18
16,19
17,20
18,18
19,19
20,19
21,21
22,19
23,20
24,22
25,20
26,16
27,19
28,21
29,18
30,19
31,17
32,19
33,16
34,21
35,20
36,19
37,19
38,21
39,21
40,20
41,17
42,18
43,18
44,17
45,22
46,22
47,16
48,19
49,16
50,18
51,24
52,25
53,18
54,21
55,21
56,23
57,19
58,21
59,21
60,21
61,19
62,18
63,25
64,18
65,15
66,23
67,16
68,22
69,22
70,21
71,23
72,18
73,20
74,23
75,19
76,20
77,20
78,22
79,21
80,22
81,20
82,17
83,17
84,21
85,17
86,24
87,18
88,20
89,20
90,19
91,19
92,21
93,18
94,23
95,20
96,18
97,22
98,19
99,17
100,18
220,flows
1,23
2,16
3,20
4,18
5,24
6,22
7,18
8,21
9,17
10,21
11,24
12,19
13,23
14,18
15,21
16,22
17,19
18,24
19,17
20,20
21,20
22,19
23,26
24,18
25,23
26,19
27,24
28,15
29,25
30,18
31,21
32,23
33,16
34,18
35,19
36,23
37,22
38,17
39,19
40,21
41,16
42,20
43,21
44,22
45,20
46,17
47,20
48,22
49,20
50,22
51,19
52,20
53,19
54,22
55,22
56,21
57,21
58,16
59,20
60,22
61,22
62,23
63,22
64,19
65,18
66,18
67,24
68,18
69,16
70,22
71,17
72,21
73,19
74,22
75,15
76,19
77,19
78,23
79,18
80,21
81,23
82,20
83,20
84,18
85,21
86,20
87,23
88,21
89,20
90,18
91,18
92,16
93,19
94,16
95,22
96,18
97,20
98,21
99,21
100,18
260,flows
1,16
2,21
3,20
4,21
5,22
6,20
7,16
8,19
9,21
10,16
11,22
12,18
13,20
14,20
15,24
16,21
17,16
18,19
19,19
20,16
21,22
22,20
23,23
24,19
25,20
26,20
27,19
28,18
29,23
30,15
31,18
32,18
33,18
34,19
35,16
36,24
37,20
38,19
39,19
40,19
41,19
42,22
43,25
44,22
45,16
46,21
47,20
48,16
49,17
50,18
51,17
52,18
53,25
54,22
55,22
56,21
57,19
58,19
59,15
60,20
61,24
62,21
63,19
64,21
65,17
66,15
67,18
68,25
69,18
70,19
71,22
72,21
73,19
74,20
75,19
76,20
77,20
78,21
79,19
80,23
81,23
82,18
83,21
84,25
85,20
86,20
87,25
88,22
89,20
90,14
91,20
92,22
93,24
94,19
95,22
96,20
97,22
98,23
99,24
100,18
