¦¸¼Æ,time
NCB
2,3.8624815000221133
3,4.077331800013781
4,3.213710799929686
5,5.577577700023539
6,8.942520900047384
7,5.579427200020291
8,3.1264483000850305
9,4.399616600014269
10,4.286259199958295
11,6.800314199994318
12,2.723732899990864
13,3.7532156999222934
14,5.284652900067158
15,3.839208099991083
16,4.151579099940136
17,4.007687799981795
18,6.623426600010134
19,7.513274000026286
20,5.196477700024843
140,flows
1,9.129128700005822
2,6.524217800004408
3,8.558833100018091
4,6.538439800031483
5,12.824844799935818
6,8.776401499984786
7,7.283967199968174
8,7.3156416999408975
9,7.228080800035968
10,16.115808100090362
11,12.517179199960083
12,8.45111220004037
13,8.478652500081807
14,14.23629799997434
15,15.429626500001177
16,10.76141350006219
17,13.55824120005127
18,10.983886700007133
19,11.413509199977852
20,9.391021499992348
180,flows
1,16.63222929998301
2,15.048184300074354
3,14.925424700020812
4,12.422041099984199
5,28.528603599988855
6,21.297687999904156
7,20.57263719988987
8,13.681891300017014
9,15.870082600042224
10,27.901933899964206
11,23.30186380003579
12,14.773085699998774
13,11.899525200016797
14,15.286754500004463
15,16.705845699994825
16,25.938168999971822
17,20.316642599995248
18,18.932712799985893
19,24.732099400018342
20,20.1492714000633
220,flows
1,27.709173299954273
2,20.273353500058874
3,22.43742050009314
4,24.6305162999779
5,36.03584809997119
6,38.1172927999869
7,35.39236110006459
8,29.533271300024353
9,35.16001710004639
10,47.245639999979176
11,24.818521699984558
12,22.076019500033
13,21.847709199995734
14,32.881712900009006
15,37.919643400004134
16,37.54744869994465
17,32.215729400049895
18,37.770839800010435
19,29.579775499994867
20,33.44298880000133
260,flows
1,73.08307739999145
2,37.75434970005881
3,38.56190970004536
4,50.74852490006015
5,49.153368600062095
6,47.022071399958804
7,39.25291450007353
8,36.604129799990915
9,41.9796464999672
10,51.688895100029185
11,38.543677899986506
12,36.58782939997036
13,40.74748949997593
14,45.50556049996521
15,57.453319199965335
16,48.322516799904406
17,69.04311430000234
18,67.57177470007446
19,46.29334189998917
20,85.27804889995605
FS
100,flows
1,3.830940800020471
2,4.027692700037733
3,5.821830100030638
4,4.969124599942006
5,8.475566699984483
6,8.642302299966104
7,8.287302599987015
8,3.1003281999146566
9,4.598034200025722
10,5.259784499998204
11,7.626215500058606
12,3.478029299993068
13,4.861237399978563
14,8.421912999940105
15,4.7815237999893725
16,7.037047200021334
17,6.031950599979609
18,6.010613300022669
19,5.877913699951023
20,6.748551100026816
140,flows
1,16.51494849997107
2,8.301268100040033
3,8.139779700082727
4,9.04727580002509
5,17.54578330006916
6,11.752441699965857
7,11.909009699942544
8,8.6143780000275
9,14.110066900029778
10,14.949452999979258
11,13.65612629998941
12,10.99272059998475
13,12.252609999966808
14,18.509929800056852
15,17.283876599976793
16,14.104302299907431
17,16.754297699895687
18,14.176419800030999
19,27.309995600022376
20,16.404912399942987
180,flows
1,33.06832459999714
2,18.637456000084057
3,16.03301959997043
4,22.515894400072284
5,34.79509630007669
6,31.648916200036183
7,28.330754399998114
8,18.58720029995311
9,26.866504399920814
10,39.23070539999753
11,28.810145699884742
12,17.261192900012247
13,27.842030100058764
14,20.81023089995142
15,27.451090199989267
16,36.15800759999547
17,28.090132200042717
18,32.066039200057276
19,34.541744100046344
20,31.234306800062768
220,flows
1,39.81390389997978
2,28.89017549995333
3,40.398822400020435
4,40.96305880008731
5,43.35060560004786
6,47.597171600093134
7,37.221570300054736
8,38.51928390003741
9,44.482429999974556
10,61.50159529992379
11,36.56161830003839
12,28.5630987000186
13,42.512721800012514
14,40.47832560003735
15,61.69474970002193
16,44.11916900007054
17,44.90578190004453
18,53.66798090003431
19,45.90521220001392
20,41.49941819999367
260,flows
1,66.41562330001034
2,49.917658400023356
3,44.39243790006731
4,79.0946174999699
5,70.47965680004563
6,80.90317149995826
7,44.133399799931794
8,45.692685399902984
9,64.83048660005443
10,80.28008699999191
11,64.9441013999749
12,62.995337900007144
13,69.03709410002921
14,63.14375769998878
15,81.61994730005972
16,73.8413053000113
17,94.79241639992688
18,91.22660189995077
19,70.35527840000577
20,82.3522607999621
