¦¸¼Æ,flows
NCB
100,flows
82,18
83,23
84,20
85,23
86,19
87,22
88,21
89,21
90,25
91,21
92,24
93,18
94,20
95,23
96,21
97,20
98,21
99,22
100,21
220,flows
1,18
2,23
3,26
4,25
5,24
6,22
7,22
8,21
9,24
10,21
11,26
12,25
13,26
14,18
15,28
16,22
17,23
18,21
19,19
20,23
21,20
22,26
23,23
24,21
25,24
26,24
27,20
28,20
29,24
30,19
31,17
32,26
33,20
34,25
35,22
36,21
37,21
38,22
39,20
40,21
41,21
42,25
43,23
44,20
45,21
46,21
47,22
48,25
49,24
50,21
51,22
52,23
53,19
54,24
55,24
56,19
57,21
58,22
59,19
60,25
61,25
62,18
63,21
64,23
65,21
66,24
67,20
68,21
69,23
70,24
71,27
72,21
73,23
74,23
75,20
76,24
77,21
78,19
79,27
80,20
81,25
82,18
83,24
84,26
85,20
86,23
87,21
88,20
89,20
90,24
91,25
92,21
93,23
94,22
95,26
96,20
97,24
98,25
99,27
100,24
260,flows
1,21
2,18
3,22
4,23
5,24
6,22
7,27
8,26
9,21
10,22
11,23
12,20
13,24
14,26
15,24
16,23
17,22
18,21
19,24
20,22
21,23
22,21
23,25
24,23
25,24
26,24
27,23
28,22
29,21
30,23
31,20
32,26
33,23
34,21
35,23
36,24
37,25
38,22
39,23
40,21
41,22
42,23
43,20
44,27
45,18
46,22
47,17
48,24
49,20
50,20
51,26
52,21
53,22
54,24
55,22
56,21
57,25
58,25
59,25
60,22
61,23
62,23
63,21
64,24
65,24
66,23
67,21
68,25
69,24
70,21
71,25
72,24
73,17
74,23
75,23
76,21
77,26
78,22
79,22
80,23
81,18
82,21
83,24
84,25
85,22
86,22
87,27
88,24
89,20
90,24
91,22
92,23
93,28
94,23
95,27
96,23
97,22
98,21
99,24
100,25
STB
100,flows
1,22
2,27
3,21
4,20
5,23
6,25
7,18
8,21
9,24
10,21
11,17
12,18
13,22
14,24
15,26
16,22
17,19
18,20
19,22
20,22
21,25
22,24
23,22
24,20
25,24
26,21
27,22
28,22
29,23
30,24
31,21
32,20
33,21
34,22
35,25
36,21
37,21
38,23
39,21
40,24
41,22
42,21
43,21
44,22
45,21
46,22
47,22
48,20
49,20
50,18
51,23
52,19
53,22
54,21
55,20
56,20
57,22
58,20
59,20
60,21
61,22
62,18
63,25
64,22
65,23
66,21
67,23
68,20
69,21
70,23
71,23
72,23
73,22
74,18
75,19
76,23
77,22
78,21
79,22
80,18
81,19
82,25
83,20
84,20
85,19
86,22
87,23
88,23
89,22
90,24
91,21
92,22
93,22
94,22
95,21
96,22
97,22
98,22
99,24
100,22
140,flows
1,24
2,24
3,26
4,24
5,26
6,24
7,25
8,21
9,22
10,28
11,21
12,26
13,27
14,21
15,22
16,23
17,21
18,19
19,25
20,22
21,23
22,22
23,25
24,23
25,23
26,25
27,24
28,23
29,21
30,23
31,24
32,23
33,24
34,24
35,24
36,21
37,22
38,22
39,23
40,25
41,25
42,24
43,19
44,25
45,22
46,25
47,27
48,23
49,25
50,19
51,22
52,22
53,27
54,23
55,23
56,27
57,22
58,21
59,24
60,20
61,21
62,19
63,24
64,23
65,23
66,25
67,23
68,24
69,21
70,25
71,25
72,29
73,23
74,26
75,23
76,23
77,23
78,21
79,23
80,23
81,23
82,23
83,23
84,21
85,22
86,23
87,24
88,24
89,24
90,22
91,24
92,24
93,26
94,24
95,24
96,24
97,23
98,22
99,22
100,25
180,flows
1,21
2,23
3,28
4,24
5,25
6,23
7,21
8,24
9,24
10,27
11,30
12,25
13,25
14,24
15,23
16,26
17,23
18,27
19,25
20,24
21,26
22,25
23,25
24,28
25,24
26,24
27,26
28,24
29,26
30,25
31,26
32,22
33,26
34,22
35,22
36,25
37,26
38,25
39,25
40,26
41,26
42,28
43,20
44,25
45,23
46,24
47,32
48,25
49,23
50,23
51,26
52,23
53,24
54,28
55,24
56,27
57,25
58,25
59,23
60,25
61,23
62,28
63,22
64,28
65,23
66,25
67,23
68,24
69,27
70,23
71,23
72,25
73,24
74,27
75,27
76,22
77,24
78,29
79,23
80,24
81,24
82,23
83,26
84,21
85,24
86,27
87,24
88,24
89,26
90,22
91,27
92,24
93,26
94,24
95,25
96,20
97,24
98,26
99,23
100,23
220,flows
1,27
2,29
3,26
4,27
5,23
6,27
7,25
8,26
9,25
10,22
11,23
12,20
13,25
14,22
15,25
16,25
17,25
18,23
19,25
20,28
21,28
22,27
23,25
24,31
25,26
26,27
27,27
28,28
29,25
30,26
31,29
32,25
33,24
34,27
35,29
36,27
37,25
38,28
39,26
40,26
41,31
42,25
43,25
44,26
45,26
46,24
47,23
48,27
49,30
50,27
51,23
52,30
53,25
54,23
55,21
56,26
57,23
58,33
59,28
60,24
61,26
62,27
63,25
64,27
65,23
66,28
67,26
68,26
69,29
70,22
71,26
72,29
73,23
74,28
75,25
76,28
77,28
78,26
79,25
80,29
81,25
82,27
83,26
84,26
85,25
86,28
87,25
88,22
89,24
90,28
91,23
92,25
93,22
94,26
95,28
96,26
97,28
98,28
99,26
100,29
260,flows
1,27
2,25
3,26
4,27
5,27
6,26
7,28
8,28
9,21
10,28
11,32
12,25
13,28
14,26
15,25
16,27
17,25
18,32
19,26
20,24
21,29
22,27
23,28
24,29
25,28
26,27
27,29
28,26
29,27
30,30
31,28
32,27
33,24
34,25
35,26
36,27
37,26
38,26
39,29
40,25
41,22
42,26
43,23
44,26
45,27
46,26
47,25
48,27
49,23
50,24
51,29
52,30
53,30
54,24
55,28
56,23
57,31
58,29
59,29
60,28
61,25
62,28
63,26
64,24
65,24
66,29
67,28
68,29
69,28
70,29
71,27
72,26
73,24
74,28
75,26
76,26
77,28
78,28
79,28
80,28
81,26
82,30
83,24
84,28
85,25
86,25
87,30
88,26
89,22
90,29
91,26
92,25
93,28
94,26
95,29
96,26
97,27
98,30
99,28
100,31
JDPS
100,flows
1,24
2,22
3,21
4,21
5,24
6,28
7,21
8,20
9,22
10,20
11,21
12,21
13,24
14,25
15,20
16,24
17,19
18,20
19,23
20,26
21,27
22,26
23,20
24,22
25,21
26,21
27,23
28,22
29,24
30,21
31,24
32,21
33,21
34,22
35,19
36,21
37,24
38,24
39,22
40,23
41,24
42,20
43,23
44,23
45,21
46,23
47,25
48,21
49,21
50,22
51,25
52,20
53,25
54,22
55,19
56,18
57,19
58,21
59,19
60,24
61,18
62,24
63,21
64,21
65,19
66,24
67,24
68,21
69,23
70,21
71,19
72,22
73,27
74,19
75,22
76,23
77,22
78,17
79,21
80,23
81,22
82,20
83,21
84,23
85,25
86,24
87,24
88,24
89,22
90,22
91,22
92,22
93,23
94,22
95,24
96,23
97,23
98,23
99,23
100,21
140,flows
1,24
2,24
3,23
4,23
5,26
6,21
7,25
8,23
9,25
10,24
11,25
12,24
13,26
14,23
15,23
16,23
17,25
18,21
19,26
20,23
21,28
22,25
23,25
24,22
25,20
26,25
27,23
28,24
29,21
30,24
31,23
32,25
33,25
34,22
35,26
36,23
37,24
38,25
39,22
40,24
41,25
42,24
43,24
44,26
45,24
46,22
47,24
48,25
49,25
50,23
51,25
52,23
53,25
54,26
55,27
56,23
57,24
58,23
59,24
60,23
61,24
62,21
63,23
64,23
65,23
66,26
67,26
68,23
69,27
70,24
71,22
72,29
73,24
74,23
75,25
76,24
77,23
78,26
79,29
80,26
81,25
82,25
83,22
84,20
85,23
86,23
87,25
88,25
89,25
90,23
91,22
92,27
93,28
94,26
95,23
96,24
97,23
98,24
99,26
100,25
180,flows
1,25
2,25
3,30
4,25
5,27
6,30
7,25
8,23
9,25
10,27
11,24
12,27
13,28
14,25
15,26
16,28
17,24
18,26
19,29
20,25
21,26
22,27
23,25
24,27
25,26
26,26
27,26
28,23
29,26
30,25
31,25
32,24
33,30
34,25
35,25
36,26
37,26
38,23
39,25
40,29
41,26
42,28
43,24
44,26
45,23
46,27
47,27
48,25
49,24
50,27
51,26
52,28
53,27
54,26
55,26
56,30
57,29
58,29
59,25
60,27
61,29
62,24
63,25
64,27
65,26
66,25
67,23
68,28
69,26
70,25
71,25
72,27
73,26
74,26
75,28
76,27
77,29
78,27
79,27
80,26
81,22
82,26
83,25
84,26
85,27
86,33
87,28
88,26
89,29
90,25
91,28
92,27
93,27
94,23
95,27
96,27
97,27
98,24
99,29
100,29
220,flows
1,27
2,28
3,24
4,30
5,25
6,28
7,29
8,31
9,28
10,26
11,27
12,25
13,27
14,27
15,27
16,28
17,30
18,26
19,26
20,28
21,26
22,26
23,31
24,29
25,30
26,33
27,28
28,29
29,25
30,27
31,23
32,29
33,30
34,25
35,26
36,27
37,29
38,28
39,29
40,27
41,29
42,30
43,28
44,29
45,29
46,28
47,31
48,26
49,28
50,28
51,27
52,27
53,27
54,28
55,25
56,26
57,25
58,34
59,28
60,28
61,29
62,30
63,28
64,28
65,27
66,29
67,28
68,26
69,27
70,25
71,31
72,22
73,27
74,30
75,28
76,25
77,29
78,28
79,27
80,28
81,29
82,28
83,27
84,26
85,30
86,27
87,30
88,29
89,34
90,31
91,29
92,27
93,27
94,26
95,31
96,27
97,26
98,29
99,32
100,29
260,flows
1,27
2,32
3,29
4,29
5,29
6,31
7,27
8,28
9,26
10,28
11,30
12,32
13,30
14,29
15,31
16,28
17,29
18,30
19,29
20,27
21,32
22,30
23,28
24,27
25,29
26,29
27,30
28,27
29,29
30,30
31,30
32,26
33,32
34,28
35,23
36,29
37,33
38,28
39,27
40,33
41,27
42,28
43,29
44,31
45,30
46,29
47,32
48,31
49,27
50,28
51,30
52,29
53,27
54,27
55,30
56,29
57,29
58,26
59,29
60,26
61,26
62,25
63,26
64,27
65,28
66,31
67,28
68,30
69,27
70,32
71,28
72,30
73,27
74,35
75,30
76,28
77,28
78,30
79,29
80,31
81,28
82,27
83,30
84,30
85,28
86,27
87,27
88,29
89,30
90,27
91,27
92,31
93,30
94,28
95,28
96,28
97,30
98,29
99,26
100,29
FS
100,flows
1,20
2,24
3,22
4,21
5,24
6,25
7,19
8,18
9,23
10,19
11,18
12,19
13,23
14,25
15,19
16,19
17,21
18,21
19,20
20,23
21,20
22,21
23,21
24,21
25,20
26,20
27,19
28,22
29,23
30,22
31,18
32,18
33,22
34,21
35,22
36,18
37,21
38,19
39,19
40,24
41,20
42,20
43,23
44,20
45,21
46,20
47,21
48,19
49,18
50,19
51,18
52,18
53,18
54,20
55,20
56,22
57,23
58,22
59,21
60,21
61,22
62,21
63,24
64,24
65,22
66,17
67,22
68,19
69,20
70,20
71,23
72,21
73,22
74,19
75,21
76,21
77,21
78,23
79,22
80,18
81,19
82,22
83,23
84,20
85,21
86,23
87,25
88,23
89,21
90,22
91,20
92,22
93,22
94,20
95,21
96,21
97,21
98,22
99,20
100,22
140,flows
1,23
2,24
3,24
4,22
5,24
6,26
7,21
8,20
9,22
10,24
11,20
12,24
13,25
14,18
15,23
16,20
17,21
18,24
19,24
20,25
21,21
22,24
23,22
24,22
25,24
26,27
27,22
28,25
29,18
30,20
31,26
32,19
33,21
34,23
35,21
36,20
37,23
38,22
39,20
40,23
41,23
42,25
43,22
44,26
45,21
46,25
47,24
48,22
49,23
50,18
51,23
52,23
53,21
54,23
55,25
56,23
57,19
58,25
59,23
60,23
61,20
62,22
63,24
64,22
65,25
66,24
67,23
68,21
69,21
70,24
71,21
72,24
73,25
74,22
75,20
76,20
77,22
78,20
79,24
80,24
81,28
82,23
83,26
84,22
85,19
86,24
87,22
88,22
89,21
90,24
91,19
92,23
93,24
94,24
95,25
96,23
97,25
98,24
99,21
100,21
180,flows
1,22
2,25
3,27
4,21
5,22
6,23
7,23
8,22
9,24
10,25
11,23
12,27
13,25
14,26
15,22
16,24
17,23
18,20
19,25
20,22
21,20
22,24
23,22
24,28
25,24
26,26
27,22
28,21
29,23
30,19
31,25
32,21
33,23
34,21
35,23
36,28
37,27
38,26
39,22
40,23
41,24
42,23
43,24
44,22
45,21
46,19
47,25
48,25
49,25
50,22
51,28
52,28
53,28
54,29
55,24
56,23
57,23
58,26
59,22
60,25
61,25
62,25
63,21
64,27
65,25
66,26
67,25
68,23
69,23
70,24
71,24
72,27
73,22
74,24
75,28
76,24
77,26
78,25
79,24
80,22
81,27
82,24
83,26
84,25
85,24
86,29
87,22
88,24
89,26
90,22
91,24
92,24
93,24
94,19
95,25
96,19
97,26
98,24
99,23
100,24
220,flows
1,22
2,27
3,26
4,29
5,25
6,25
7,24
8,29
9,28
10,25
11,23
12,24
13,23
14,21
15,25
16,29
17,28
18,22
19,23
20,28
21,24
22,25
23,26
24,28
25,26
26,26
27,26
28,25
29,23
30,24
31,27
32,25
33,23
34,22
35,29
36,26
37,25
38,26
39,23
40,22
41,24
42,23
43,24
44,22
45,21
46,25
47,26
48,25
49,26
50,23
51,23
52,25
53,22
54,24
55,24
56,27
57,27
58,26
59,26
60,23
61,23
62,27
63,26
64,27
65,26
66,24
67,25
68,21
69,24
70,29
71,27
72,25
73,28
74,26
75,20
76,25
77,28
78,29
79,26
80,26
81,25
82,24
83,26
84,23
85,26
86,28
87,28
88,22
89,23
90,26
91,27
92,20
93,25
94,25
95,24
96,22
97,22
98,24
99,26
100,29
260,flows
1,25
2,27
3,25
4,33
5,27
6,24
7,27
8,28
9,24
10,26
11,32
12,27
13,26
14,27
15,28
16,26
17,26
18,26
19,24
20,26
21,27
22,27
23,32
24,23
25,29
26,27
27,27
28,25
29,27
30,25
31,25
32,27
33,23
34,24
35,28
36,24
37,25
38,26
39,22
40,24
41,27
42,23
43,25
44,26
45,24
46,25
47,28
48,23
49,25
50,28
51,27
52,28
53,28
54,27
55,29
56,24
57,21
58,28
59,26
60,28
61,23
62,26
63,26
64,22
65,24
66,27
67,27
68,24
69,27
70,20
71,22
72,29
73,26
74,27
75,25
76,27
77,27
78,27
79,26
80,26
81,22
82,23
83,26
84,26
85,22
86,23
87,26
88,23
89,20
90,28
91,23
92,27
93,27
94,23
95,29
96,27
97,27
98,26
99,24
100,30
