¦¸¼Æ,flows
NCB
100,flows
1,0.015349900000728667
2,0.016564100005780347
3,0.016408099996624514
4,0.01650559999688994
5,0.01815570000326261
6,0.016292100001010112
7,0.015418700000736862
8,0.015495500003453344
9,0.015556600003037602
10,0.015276199999789242
11,0.018702000001212582
12,0.014805800004978664
13,0.015619600002537481
14,0.014832499997282866
15,0.015117200004169717
16,0.014817800001765136
17,0.017635199998039752
18,0.015630499998223968
19,0.01786250000441214
20,0.016390199998568278
21,0.01612089999980526
22,0.014989399998739827
23,0.014815599999565165
24,0.015580100000079256
25,0.016477500001201406
26,0.016149299997778144
27,0.015598999998474028
28,0.015106199993169867
29,0.015842199994949624
30,0.016574599998421036
31,0.017881600004329812
32,0.016286300000501797
33,0.014424400003917981
34,0.015178599998762365
35,0.015287100002751686
36,0.014918000000761822
37,0.015490900004806463
38,0.01605260000360431
39,0.015112599998246878
40,0.015319199999794364
41,0.01606539999920642
42,0.015331200003856793
43,0.01715219999459805
44,0.020465099994908087
45,0.015838899998925626
46,0.015050099995278288
47,0.015239899999869522
48,0.016470700000354555
49,0.016494900002726354
50,0.015518600004725158
51,0.015271500000380911
52,0.015739400005259085
53,0.016044800002418924
54,0.015198499997495674
55,0.018214900002931245
56,0.015405199999804609
57,0.017830000004323665
58,0.016999500003294088
59,0.015844399997149594
60,0.016052099999797065
61,0.018631699997058604
62,0.01626150000083726
63,0.015472999999474268
64,0.018180899998696987
65,0.017248199997993652
66,0.01647669999510981
67,0.015256599996064324
68,0.017261799999687355
69,0.014474999996309634
70,0.0153541999970912
71,0.016330899998138193
72,0.015308699999877717
73,0.01581140000052983
74,0.01634860000194749
75,0.015037100005429238
76,0.014336799999000505
77,0.016298300004564226
78,0.016144499997608364
79,0.01598999999987427
80,0.015111200002138503
81,0.015382900004624389
82,0.015236799998092465
83,0.016009900005883537
84,0.01627860000007786
85,0.015739900001790375
86,0.015662500001781154
87,0.01596620000054827
88,0.016620399997918867
89,0.015380699995148461
90,0.016272900000330992
91,0.01770579999720212
92,0.014910899997630622
93,0.016335699998307973
94,0.027705600004992448
95,0.017014999997627456
96,0.015620799997122958
97,0.019462900003418326
98,0.014941400004317984
99,0.016342000002623536
100,0.015865499997744337
140,flows
1,0.02411729999585077
2,0.02227419999690028
3,0.023155800001404714
4,0.02634599999873899
5,0.02794490000087535
6,0.02733470000384841
7,0.025146899999526795
8,0.022631499996350612
9,0.023388599998725113
10,0.0220125999985612
11,0.022199999999429565
12,0.023151599998527672
13,0.02310800000122981
14,0.023156199997174554
15,0.024304500002472196
16,0.02374930000223685
17,0.036242999995010905
18,0.022421500005293638
19,0.023121500002162065
20,0.037955200001306366
21,0.023612899996805936
22,0.023397400000249036
23,0.022242600003664847
24,0.024308000000019092
25,0.0230403000023216
26,0.025251400002161972
27,0.022864899998239707
28,0.024236799996288028
29,0.025330800002848264
30,0.024926300000515766
31,0.023694499999692198
32,0.02406209999753628
33,0.0290099999983795
34,0.025616799997806083
35,0.023220999995828606
36,0.02296300000307383
37,0.024523200001567602
38,0.02321259999735048
39,0.02369870000256924
40,0.023212600004626438
41,0.023960400001669768
42,0.023153599999204744
43,0.022954599997319747
44,0.02380550000088988
45,0.022576600000320468
46,0.023479499999666587
47,0.025159600001643412
48,0.023649200004001614
49,0.021809500001836568
50,0.037529799999902025
51,0.02384639999945648
52,0.02392649999819696
53,0.02886469999793917
54,0.02374549999512965
55,0.024515100005373824
56,0.02349030000186758
57,0.02510719999554567
58,0.02423070000077132
59,0.023646300003747456
60,0.02279389999603154
61,0.023400300000503194
62,0.02147279999917373
63,0.023991900001419708
64,0.023615199999767356
65,0.023332500000833534
66,0.02335569999559084
67,0.024023500001931097
68,0.02482620000228053
69,0.024406500000623055
70,0.022480600004200824
71,0.02423050000652438
72,0.022208900001714937
73,0.022585200000321493
74,0.02399870000226656
75,0.02311059999919962
76,0.022948499994527083
77,0.022994200000539422
78,0.024902599994675256
79,0.02497919999586884
80,0.02249409999785712
81,0.023714400005701464
82,0.023891099997854326
83,0.022313399997074157
84,0.023011199999018572
85,0.023560200002975762
86,0.023767099999531638
87,0.022942299998248927
88,0.023453099995094817
89,0.022846799998660572
90,0.02307209999707993
91,0.02440079999360023
92,0.025372000003699213
93,0.024544399995647836
94,0.024857499993231613
95,0.023946400004206225
96,0.02335290000337409
97,0.022778999998990912
98,0.023345000001427252
99,0.02359749999595806
100,0.03628710000339197
180,flows
1,0.030810500000370666
2,0.03092090000427561
3,0.03340310000203317
4,0.03472440000041388
5,0.03816710000683088
6,0.03390349999972386
7,0.03387230000225827
8,0.033147900001495145
9,0.032615600001008715
10,0.03415639999730047
11,0.03384469999582507
12,0.03368680000130553
13,0.03184329999930924
14,0.04193179999856511
15,0.032690899999579415
16,0.032532900004298426
17,0.032293999996909406
18,0.034655999996175524
19,0.033622100003412925
20,0.03213770000002114
21,0.033970600001339335
22,0.032206600000790786
23,0.033227799998712726
24,0.03297430000384338
25,0.03293950000079349
26,0.03276480000204174
27,0.031398600003740285
28,0.03279550000297604
29,0.033798600001318846
30,0.03450959999463521
31,0.03407839999999851
32,0.03493499999603955
33,0.03588809999928344
34,0.03426739999849815
35,0.03308019999531098
36,0.03361439999571303
37,0.03569419999985257
38,0.0317055999985314
39,0.03270920000068145
40,0.03249179999693297
41,0.031490900000790134
42,0.03371709999919403
43,0.032835500001965556
44,0.03099800000200048
45,0.030212500001653098
46,0.033218799995665904
47,0.037689600001613144
48,0.03138770000077784
49,0.03164190000097733
50,0.033503799997561146
51,0.03232479999860516
52,0.03300850000232458
53,0.03345749999425607
54,0.03412169999501202
55,0.03418170000077225
56,0.032673400004568975
57,0.0352643000005628
58,0.03341769999678945
59,0.031991399999242276
60,0.03340159999788739
61,0.03940889999648789
62,0.031505099999776576
63,0.03224529999715742
64,0.03433029999723658
65,0.032480100002430845
66,0.03050509999593487
67,0.03269739999814192
68,0.03335800000058953
69,0.03143339999951422
70,0.032628399996610824
71,0.03132790000381647
72,0.031650799995986745
73,0.03263910000532633
74,0.03308339999784948
75,0.039893699999083765
76,0.033198200006154366
77,0.03354370000306517
78,0.03133459999662591
79,0.031647900003008544
80,0.033546900005603675
81,0.03567960000509629
82,0.03317300000344403
83,0.030755500003579073
84,0.03238060000148835
85,0.034909200003312435
86,0.032167800003662705
