¦¸¼Æ,time
NCB
100,flows
1,0.19966500000009546
2,0.4849901999987196
3,0.40758529999584425
4,0.32343129999935627
5,0.2841056999968714
6,0.2615060999960406
7,0.38571789999696193
8,0.28326450000167824
9,0.6442173999967054
10,0.5991676999983611
11,0.5340609999984736
12,0.33756629999697907
13,0.1855199000056018
14,0.33374979999643983
15,0.38295990000187885
16,0.6190124999993714
17,0.3881117999990238
18,0.18536170000152197
19,0.6110263999944436
20,0.28561930000432767
140,flows
1,0.5203956999976072
2,0.9826261000052909
3,1.3122103999994579
4,0.6990469000011217
5,1.0069036000058986
6,1.1694645000025048
7,0.5745461000042269
8,0.7456157999986317
9,1.123734399996465
10,0.9154753000038909
11,0.919825299999502
12,1.8707674000033876
13,1.0308688000004622
14,0.7695257000013953
15,0.8954786000031163
16,0.6613040000011097
17,1.4099897999985842
18,0.538281699999061
19,1.7789162999979453
20,1.5856027999980142
180,flows
1,2.3911962999991374
2,2.7741501000054996
3,2.69452309999906
4,1.880244899999525
5,1.773548800003482
6,3.3046318999986397
7,1.8730922999966424
8,3.4869611000031
9,1.4525712999966345
10,1.5452320000040345
11,1.0824209000056726
12,2.286372599999595
13,2.1538761999981944
14,1.9611264999984996
15,3.353724200002034
16,1.671046399998886
17,2.627600400002848
18,1.7615380999995978
19,3.0130215999961365
20,1.323414700003923
220,flows
1,5.370156600001792
2,4.158864400000311
3,3.2889772999988054
4,3.6639733999982127
5,3.0992603999984567
6,5.689350299995567
7,3.588393600002746
8,5.652648099996441
9,3.186670899995079
10,2.4566654000009294
11,3.3519859000007273
12,2.8500824000002467
13,2.0968426000035834
14,2.6192434999975376
15,4.960536799997499
16,6.397263499995461
17,3.6284244999988005
18,6.3877024999965215
19,3.254612400000042
20,4.901234700002533
260,flows
1,5.1853561000025366
2,5.768498699995689
3,6.540077999998175
4,8.78132899999764
5,5.696457700003521
6,7.347199399999226
7,4.926599800004624
8,8.267218399996636
9,6.4491013000006205
10,5.6824348000009195
11,3.0959451999951852
12,5.70449920000101
13,6.99929699999484
14,4.930949900000996
15,8.453349499999604
16,5.062178299995139
17,6.8660376999978325
18,6.891317600006005
19,5.402106299996376
20,8.281173300005321
PB
100,flows
1,2.6072713999965345
2,3.522479499995825
3,2.4223705000040354
4,2.1131774999957997
5,1.619330399997125
6,2.540490300001693
7,2.789630400002352
8,2.8318603000006988
9,2.7337550000011106
10,2.319222300000547
11,2.3871638999989955
12,2.431488200003514
13,1.5337251000019023
14,2.146450800006278
15,1.7710788999975193
16,3.7370003999967594
17,2.8603991999989375
18,2.5714930999965873
19,2.1785652000035043
20,2.1190216000031796
140,flows
1,4.154947200004244
2,3.9681232000002638
3,4.339295600002515
4,3.193694699999469
5,5.456301999998686
6,5.708655700000236
7,4.741090700001223
8,4.998415099995327
9,5.3341096000003745
10,3.989953999996942
11,5.574516900000162
12,5.0589446000012686
13,4.995606299999054
14,3.9464707000006456
15,3.494532299999264
16,4.857126799994148
17,5.397632000000158
18,3.4584082000001217
19,4.804094400002214
20,4.935643500000879
180,flows
1,11.326421799996751
2,6.36980770000082
3,8.853544199999305
4,7.483437000002596
5,9.00506800000585
6,11.638536000005843
7,8.403720000002068
8,9.07202849999885
9,9.716037700003653
10,7.256032899997081
11,6.3796951999975136
12,9.792953099997249
13,6.16447949999565
14,9.308411400001205
15,10.91275570000289
16,7.847377599995525
17,8.502682100006496
18,4.2595635000034235
19,11.856737800000701
20,6.29413950000162
220,flows
1,14.28386689999752
2,11.715963499998907
3,11.059047900002042
4,11.267548499999975
5,8.371228399999382
6,14.678075900003023
7,11.91867550000461
8,14.487905000001774
9,10.904316400003154
10,10.746135599998524
11,12.287192000003415
12,10.544493199995486
13,8.703252600003907
14,12.962707300001057
15,12.246274500001164
16,15.943887300003553
17,9.351034999999683
18,15.733967800006212
19,10.263844599998265
20,14.416401000002224
260,flows
1,15.452785699999367
2,18.31421670000418
3,15.02766800000245
4,25.39666930000385
5,18.46212870000454
6,17.124917599998298
7,19.97860409999703
8,22.832468299995526
9,14.097968900001433
10,17.263507200004824
11,13.098907999999938
12,16.465117100000498
13,19.81385500000033
14,14.549316700002237
15,22.509427400000277
16,18.191043699996953
17,18.06497799999488
18,18.27472190000117
19,18.150363799999468
20,18.789519300000393
STB
100,flows
1,4.6415258000051836
2,4.4838990999996895
3,4.487767799997528
4,4.376533400005428
5,3.8936122999948566
6,4.3635911000019405
7,4.957967900001677
8,3.004528299999947
9,6.347683100000722
10,4.328474299996742
11,4.819708600000013
12,4.526097000001755
13,3.739416500000516
14,3.9995908999990206
15,4.042163300000539
16,4.503141499997582
17,3.9910380999936024
18,4.6987779999981285
19,4.565197099997022
20,2.903382500000589
140,flows
1,8.417923799999699
2,10.707005500000378
3,7.851661100001365
4,6.312399100002949
5,10.946798700002546
6,9.861408600001596
7,8.328117199998815
8,9.446864500001539
9,8.569117499995627
10,8.252059300000838
11,9.00011970000196
12,7.96145930000057
13,8.543927599996096
14,10.58531159999984
15,8.79005280000274
16,8.205777900002431
17,7.229638299999351
18,7.905920799996238
19,11.135916600003839
20,9.460249199997634
180,flows
1,17.83970859999681
2,14.527244299999438
3,20.504414900002303
4,15.948064500000328
5,23.333956000002217
6,26.30013609999878
7,15.863948999998684
8,29.416517900004692
9,13.781107599999814
10,14.23788439999771
11,10.999040900002
12,18.687176200000977
13,20.038133000001835
14,17.82982429999538
15,25.695301700005075
16,18.64269420000346
17,20.995501700002933
18,17.523910500000056
19,21.916695499996422
20,11.26286540000001
220,flows
1,28.624320199996873
