¦¸¼Æ,flows
NCB
100,flows
82,21
83,28
84,22
85,26
86,29
87,29
88,22
89,25
90,24
91,23
92,25
93,22
94,24
95,27
96,26
97,24
98,26
99,28
100,25
220,flows
1,27
2,29
3,29
4,27
5,39
6,29
7,21
8,25
9,24
10,28
11,23
12,23
13,20
14,30
15,22
16,27
17,23
18,25
19,31
20,27
21,28
22,27
23,25
24,24
25,26
26,24
27,27
28,24
29,28
30,30
31,26
32,20
33,25
34,23
35,26
36,29
37,24
38,27
39,27
40,27
41,22
42,27
43,26
44,26
45,24
46,25
47,22
48,28
49,28
50,23
51,31
52,26
53,25
54,24
55,25
56,22
57,29
58,24
59,31
60,28
61,29
62,23
63,28
64,32
65,21
66,26
67,28
68,28
69,27
70,23
71,30
72,25
73,25
74,29
75,21
76,30
77,26
78,24
79,26
80,21
81,26
82,27
83,31
84,26
85,33
86,30
87,21
88,26
89,27
90,25
91,26
92,26
93,33
94,27
95,28
96,18
97,30
98,29
99,24
100,21
260,flows
1,27
2,31
3,31
4,24
5,30
6,23
7,25
8,21
9,28
10,30
11,25
12,32
13,25
14,24
15,27
16,21
17,25
18,34
19,22
20,25
21,22
22,24
23,23
24,30
25,31
26,25
27,27
28,27
29,31
30,31
31,24
32,32
33,27
34,29
35,25
36,26
37,25
38,25
39,21
40,22
41,25
42,29
43,30
44,22
45,29
46,31
47,24
48,21
49,25
50,32
51,30
52,30
53,27
54,33
55,32
56,26
57,28
58,20
59,26
60,32
61,20
62,21
63,23
64,26
65,23
66,30
67,27
68,25
69,27
70,25
71,28
72,24
73,27
74,25
75,29
76,25
77,21
78,27
79,26
80,20
81,27
82,31
83,25
84,21
85,20
86,25
87,26
88,26
89,25
90,29
91,25
92,25
93,30
94,26
95,26
96,23
97,36
98,31
99,30
100,19
STB
100,flows
1,23
2,24
3,27
4,20
5,25
6,23
7,24
8,18
9,21
10,24
11,24
12,24
13,19
14,21
15,24
16,28
17,25
18,21
19,25
20,20
21,25
22,29
23,19
24,23
25,20
26,30
27,23
28,24
29,26
30,26
31,26
32,23
33,26
34,20
35,31
36,23
37,28
38,26
39,21
40,21
41,24
42,25
43,22
44,24
45,26
46,20
47,21
48,24
49,25
50,23
51,22
52,24
53,21
54,23
55,24
56,24
57,20
58,23
59,22
60,25
61,24
62,25
63,27
64,25
65,20
66,27
67,21
68,22
69,23
70,23
71,27
72,24
73,26
74,27
75,20
76,22
77,23
78,24
79,25
80,20
81,24
82,21
83,22
84,26
85,19
86,26
87,23
88,27
89,25
90,20
91,22
92,24
93,20
94,26
95,26
96,27
97,20
98,27
99,25
100,24
140,flows
1,25
2,29
3,27
4,28
5,28
6,28
7,30
8,30
9,34
10,27
11,29
12,26
13,31
14,27
15,28
16,27
17,25
18,30
19,25
20,26
21,19
22,21
23,25
24,22
25,20
26,27
27,31
28,27
29,25
30,25
31,23
32,30
33,27
34,26
35,24
36,28
37,27
38,32
39,27
40,27
41,28
42,26
43,24
44,22
45,25
46,31
47,32
48,23
49,29
50,28
51,28
52,27
53,26
54,31
55,25
56,27
57,22
58,29
59,28
60,32
61,25
62,29
63,23
64,24
65,29
66,22
67,22
68,25
69,28
70,24
71,22
72,28
73,31
74,21
75,27
76,26
77,31
78,25
79,22
80,26
81,26
82,25
83,30
84,23
85,25
86,23
87,26
88,31
89,28
90,25
91,23
92,26
93,27
94,27
95,27
96,25
97,22
98,24
99,25
100,29
180,flows
1,31
2,28
3,26
4,28
5,31
6,32
7,25
8,32
9,32
10,28
11,28
12,26
13,30
14,27
15,25
16,27
17,24
18,27
19,29
20,26
21,25
22,34
23,34
24,26
25,25
26,28
27,31
28,27
29,28
30,27
31,31
32,23
33,21
34,27
35,24
36,25
37,30
38,23
39,35
40,34
41,31
42,30
43,30
44,35
45,27
46,32
47,31
48,31
49,30
50,29
51,29
52,29
53,25
54,25
55,29
56,30
57,27
58,30
59,27
60,26
61,30
62,31
63,22
64,22
65,32
66,30
67,30
68,28
69,32
70,26
71,24
72,34
73,28
74,22
75,30
76,31
77,33
78,27
79,26
80,28
81,23
82,25
83,25
84,23
85,34
86,28
87,35
88,29
89,28
90,30
91,35
92,25
93,32
94,30
95,29
96,29
97,27
98,31
99,28
100,31
220,flows
1,27
2,31
3,28
4,37
5,33
6,33
7,32
8,30
9,26
10,33
11,37
12,29
13,26
14,29
15,24
16,34
17,28
18,25
19,32
20,30
21,33
22,28
23,25
24,37
25,31
26,31
27,26
28,33
29,28
30,29
31,27
32,31
33,28
34,31
35,30
36,37
37,29
38,30
39,27
40,31
41,23
42,29
43,25
44,30
45,27
46,35
47,31
48,22
49,28
50,28
51,30
52,30
53,35
54,30
55,33
56,29
57,26
58,30
59,30
60,32
61,26
62,28
63,29
64,29
65,29
66,32
67,31
68,35
69,31
70,31
71,30
72,33
73,30
74,30
75,32
76,37
77,32
78,29
79,30
80,27
81,32
82,29
83,27
84,29
85,28
86,39
87,32
88,29
89,28
90,31
91,31
92,30
93,31
94,30
95,30
96,29
97,35
98,32
99,27
100,28
260,flows
1,29
2,30
3,30
4,35
5,34
6,32
7,30
8,32
9,32
10,27
11,29
12,29
13,26
14,26
15,28
16,30
17,29
18,34
19,31
20,31
21,28
22,38
23,29
24,30
25,32
26,33
27,35
28,33
29,33
30,29
31,27
32,28
33,31
34,31
35,32
36,26
37,27
38,28
39,34
40,27
41,31
42,30
43,26
44,28
45,32
46,21
47,29
48,35
49,33
50,35
51,32
52,30
53,27
54,33
55,35
56,24
57,29
58,28
59,30
60,32
61,27
62,24
63,29
64,33
65,32
66,33
67,27
68,30
69,34
70,30
71,31
72,35
73,27
74,33
75,35
76,29
77,29
78,30
79,32
80,29
81,34
82,37
83,27
84,28
85,27
86,25
87,37
88,29
89,31
90,34
91,30
92,30
93,30
94,26
95,34
96,29
97,25
98,32
99,30
100,29
JDPS
100,flows
1,26
2,24
3,23
4,22
5,26
6,23
7,27
8,18
9,23
10,22
11,26
12,23
13,20
14,22
15,22
16,26
17,24
18,23
19,28
20,24
21,20
22,27
23,22
24,24
25,26
26,27
27,28
28,25
29,26
30,25
31,28
32,25
33,27
34,24
35,28
36,22
37,23
38,22
39,22
40,26
41,27
42,27
43,22
44,23
45,21
46,23
47,22
48,24
49,26
50,30
51,28
52,22
53,22
54,22
55,24
56,24
57,26
58,23
59,20
60,22
61,25
62,27
63,23
64,24
65,25
66,25
67,23
68,25
69,21
70,28
71,28
72,25
73,24
74,24
75,23
76,23
77,25
78,27
79,28
80,23
81,26
82,23
83,20
84,27
85,24
86,27
87,26
88,25
89,27
90,23
91,23
92,28
93,21
94,25
95,21
96,21
97,22
98,25
99,22
100,25
140,flows
1,27
2,25
3,29
4,27
5,29
6,28
7,29
8,27
9,27
10,30
11,26
12,22
13,28
14,28
15,23
16,29
17,29
18,29
19,28
20,28
21,22
22,28
23,27
24,27
25,27
26,29
27,28
28,29
29,26
30,29
31,29
32,29
33,28
34,24
35,28
36,26
37,31
38,30
39,23
40,26
41,33
42,25
43,27
44,31
45,23
46,27
47,31
48,25
49,25
50,33
51,25
52,29
53,26
54,29
55,29
56,31
57,27
58,29
59,23
60,25
61,28
62,27
63,24
64,31
65,30
66,25
67,23
68,24
69,27
70,25
71,27
72,26
73,29
74,28
75,27
76,25
77,30
78,22
79,26
80,30
81,27
82,29
83,29
84,23
85,26
86,27
87,25
88,25
89,28
90,22
91,28
92,29
93,31
94,24
95,26
96,25
97,23
98,25
99,23
100,27
180,flows
1,31
2,28
3,28
4,28
5,32
6,27
7,27
8,28
9,29
10,32
11,32
12,26
13,30
14,27
15,29
16,26
17,28
18,31
19,30
20,27
21,25
22,29
23,31
24,27
25,30
26,29
27,33
28,27
29,27
30,33
31,30
32,28
33,28
34,31
35,30
36,25
37,28
38,30
39,31
40,25
41,29
42,25
43,30
44,31
45,31
46,28
47,34
48,30
49,27
50,30
51,25
52,28
53,31
54,31
55,31
56,33
57,26
58,23
59,31
60,17
61,32
62,30
63,28
64,27
65,25
66,30
67,29
68,30
69,29
70,30
71,29
72,30
73,28
74,29
75,27
76,28
77,33
78,29
79,28
80,29
81,28
82,27
83,30
84,31
85,27
86,31
87,30
88,32
89,30
90,27
91,30
92,29
93,32
94,30
95,28
96,28
97,26
98,27
99,29
100,30
220,flows
1,29
2,32
3,29
4,27
5,34
6,35
7,31
8,29
9,32
10,31
11,34
12,30
13,31
14,33
15,30
16,35
17,25
18,28
19,31
20,31
21,32
22,27
23,30
24,37
25,35
26,31
27,29
28,29
29,29
30,35
31,31
32,27
33,31
34,34
35,33
36,33
37,26
38,32
39,28
40,32
41,29
42,32
43,27
44,38
45,28
46,32
47,31
48,28
49,30
50,33
51,35
52,33
53,29
54,28
55,35
56,31
57,34
58,35
59,30
60,29
61,34
62,32
63,31
64,28
65,30
66,30
67,31
68,32
69,35
70,29
71,29
72,34
73,31
74,30
75,35
76,35
77,31
78,33
79,33
80,27
81,31
82,35
83,29
84,33
85,30
86,39
87,31
88,32
89,27
90,29
91,34
92,27
93,30
94,31
95,30
96,27
97,35
98,28
99,31
100,29
260,flows
1,30
2,33
3,38
4,34
5,33
6,33
7,33
8,29
9,30
10,34
11,32
12,34
13,28
14,32
15,34
16,34
17,33
18,35
19,29
20,29
21,28
22,33
23,28
24,32
25,30
26,33
27,33
28,31
29,29
30,36
31,33
32,35
33,36
34,34
35,34
36,32
37,32
38,27
39,31
40,40
41,36
42,31
43,31
44,27
45,31
46,29
47,32
48,35
49,34
50,33
51,29
52,30
53,31
54,32
55,30
56,30
57,34
58,37
59,30
60,32
61,34
62,28
63,31
64,31
65,30
66,29
67,33
68,38
69,40
70,29
71,24
72,28
73,27
74,36
75,30
76,24
77,29
78,36
79,34
80,30
81,29
82,36
83,35
84,33
85,32
86,30
87,37
88,31
89,33
90,34
91,35
92,33
93,34
94,31
95,30
96,33
97,31
98,30
99,33
100,29
FS
100,flows
1,20
2,24
3,24
4,22
5,25
6,23
7,21
8,17
9,24
10,22
11,23
12,24
13,21
14,24
15,22
16,28
17,21
18,24
19,26
20,20
21,23
22,26
23,17
24,21
25,19
26,27
27,23
28,24
29,21
30,24
31,25
32,23
33,23
34,21
35,28
36,25
37,24
38,24
39,18
40,22
41,26
42,24
43,22
44,23
45,24
46,22
47,23
48,23
49,23
50,21
51,27
52,19
53,21
54,25
55,14
56,25
57,23
58,23
59,21
60,21
61,22
62,22
63,20
64,24
65,21
66,26
67,21
68,23
69,21
70,24
71,28
72,23
73,25
74,30
75,21
76,22
77,27
78,21
79,27
80,20
81,20
82,21
83,22
84,24
85,24
86,26
87,26
88,26
89,22
90,20
91,30
92,23
93,17
94,26
95,20
96,23
97,23
98,24
99,25
100,22
140,flows
1,26
2,27
3,23
4,25
5,23
6,24
7,24
8,31
9,32
10,27
11,30
12,23
13,26
14,26
15,26
16,33
17,25
18,29
19,21
20,24
21,24
22,24
23,28
24,25
25,22
26,21
27,27
28,30
29,26
30,25
31,30
32,26
33,29
34,25
35,22
36,26
37,21
38,30
39,26
40,24
41,24
42,22
43,25
44,24
45,22
46,26
47,29
48,24
49,30
50,24
51,26
52,26
53,25
54,26
55,29
56,24
57,23
58,29
59,27
60,33
61,23
62,27
63,25
64,24
65,31
66,23
67,21
68,19
69,33
70,28
71,18
72,26
73,28
74,22
75,26
76,30
77,30
78,25
79,22
80,24
81,26
82,24
83,27
84,23
85,23
86,24
87,29
88,24
89,28
90,25
91,24
92,26
93,30
94,26
95,20
96,25
97,25
98,28
99,22
100,29
180,flows
1,29
2,22
3,29
4,26
5,33
6,28
7,24
8,29
9,30
10,32
11,26
12,26
13,29
14,26
15,28
16,28
17,22
18,26
19,22
20,28
21,23
22,28
23,31
24,28
25,21
26,29
27,32
28,27
29,29
30,29
31,29
32,24
33,24
34,27
35,25
36,28
37,33
38,25
39,33
40,28
41,28
42,26
43,29
44,34
45,26
46,30
47,31
48,25
49,28
50,27
51,26
52,22
53,23
54,28
55,28
56,28
57,28
58,27
59,31
60,28
61,32
62,31
63,25
64,23
65,28
66,27
67,29
68,24
69,28
70,22
71,25
72,30
73,31
74,28
75,28
76,29
77,32
78,28
79,29
80,28
81,29
82,20
83,27
84,25
85,28
86,27
87,31
88,26
89,25
90,29
91,33
92,28
93,26
94,25
95,30
96,26
97,29
98,28
99,27
100,29
220,flows
1,30
2,33
3,34
4,30
5,33
6,32
7,31
8,35
9,29
10,24
11,35
12,24
13,30
14,32
15,24
16,35
17,26
18,27
19,28
20,30
21,25
22,23
23,29
24,36
25,24
26,31
27,27
28,32
29,27
30,34
31,33
32,31
33,30
34,28
35,22
36,34
37,28
38,26
39,25
40,32
41,26
42,27
43,32
44,35
45,25
46,27
47,30
48,24
49,25
50,31
51,33
52,33
53,38
54,27
55,31
56,27
57,29
58,27
59,29
60,30
61,31
62,22
63,27
64,29
65,23
66,33
67,30
68,31
69,33
70,24
71,33
72,26
73,28
74,29
75,32
76,29
77,36
78,32
79,32
80,26
81,29
82,29
83,21
84,30
85,33
86,32
87,26
88,31
89,29
90,26
91,29
92,24
93,29
94,27
95,29
96,27
97,33
98,27
99,27
100,26
260,flows
1,31
2,25
3,29
4,31
5,35
6,29
7,33
8,33
9,25
10,32
11,29
12,30
13,25
14,30
15,28
16,32
17,31
18,32
19,32
20,34
21,31
22,38
23,30
24,28
25,32
26,28
27,36
28,33
29,32
30,28
31,24
32,33
33,30
34,27
35,35
36,29
37,30
38,33
39,32
40,22
41,37
42,34
43,31
44,29
45,31
46,21
47,30
48,34
49,32
50,31
51,34
52,26
53,24
54,26
55,33
56,28
57,29
58,33
59,30
60,30
61,26
62,25
63,29
64,31
65,29
66,28
67,30
68,29
69,34
70,31
71,25
72,30
73,25
74,24
75,35
76,30
77,28
78,33
79,32
80,24
81,32
82,37
83,31
84,27
85,27
86,32
87,30
88,31
89,31
90,25
91,34
92,33
93,27
94,23
95,34
96,28
97,34
98,39
99,29
100,30
