¦¸¼Æ,flows
NCB
100,flows
82,30
83,31
84,31
85,28
86,27
87,23
88,27
89,37
90,26
91,29
92,31
93,31
94,26
95,33
96,25
97,27
98,31
99,27
100,20
220,flows
1,35
2,32
3,27
4,27
5,32
6,28
7,34
8,28
9,32
10,27
11,31
12,31
13,34
14,28
15,32
16,32
17,34
18,30
19,28
20,27
21,28
22,24
23,30
24,29
25,32
26,33
27,24
28,32
29,36
30,33
31,21
32,27
33,24
34,29
35,28
36,32
37,33
38,30
39,32
40,30
41,26
42,28
43,31
44,34
45,30
46,27
47,33
48,33
49,30
50,31
51,34
52,35
53,28
54,32
55,25
56,26
57,28
58,29
59,28
60,28
61,33
62,27
63,30
64,29
65,36
66,31
67,28
68,28
69,27
70,32
71,29
72,29
73,30
74,34
75,28
76,33
77,33
78,31
79,22
80,29
81,33
82,28
83,30
84,30
85,38
86,29
87,28
88,23
89,32
90,32
91,32
92,35
93,33
94,35
95,32
96,33
97,29
98,31
99,29
100,34
260,flows
1,29
2,29
3,36
4,33
5,33
6,35
7,36
8,30
9,34
10,20
11,38
12,40
13,30
14,32
15,34
16,30
17,24
18,30
19,38
20,27
21,31
22,40
23,30
24,36
25,29
26,32
27,32
28,30
29,31
30,28
31,29
32,28
33,30
34,29
35,39
36,31
37,33
38,30
39,29
40,29
41,37
42,31
43,33
44,36
45,30
46,33
47,35
48,35
49,33
50,35
51,35
52,29
53,33
54,35
55,31
56,29
57,37
58,29
59,30
60,26
61,30
62,37
63,32
64,32
65,33
66,32
67,33
68,32
69,29
70,29
71,35
72,36
73,36
74,32
75,34
76,30
77,29
78,32
79,31
80,31
81,30
82,29
83,31
84,34
85,29
86,34
87,29
88,29
89,30
90,33
91,35
92,34
93,38
94,30
95,33
96,29
97,31
98,32
99,25
100,33
STB
100,flows
1,26
2,27
3,26
4,25
5,25
6,24
7,23
8,28
9,29
10,30
11,22
12,29
13,27
14,23
15,31
16,29
17,28
18,26
19,27
20,28
21,26
22,27
23,26
24,24
25,27
26,32
27,24
28,28
29,30
30,25
31,29
32,26
33,27
34,23
35,27
36,27
37,28
38,29
39,25
40,22
41,29
42,31
43,23
44,24
45,25
46,24
47,26
48,24
49,26
50,28
51,25
52,26
53,28
54,26
55,25
56,27
57,22
58,27
59,27
60,23
61,27
62,29
63,28
64,27
65,27
66,23
67,28
68,29
69,30
70,26
71,23
72,29
73,26
74,28
75,24
76,32
77,28
78,26
79,27
80,29
81,26
82,25
83,20
84,29
85,21
86,29
87,27
88,31
89,21
90,24
91,25
92,28
93,26
94,29
95,28
96,23
97,29
98,27
99,25
100,25
140,flows
1,26
2,29
3,32
4,28
5,32
6,34
7,32
8,30
9,33
10,28
11,28
12,34
13,30
14,28
15,33
16,35
17,28
18,30
19,33
20,32
21,24
22,30
23,28
24,28
25,24
26,27
27,23
28,30
29,27
30,33
31,31
32,31
33,31
34,36
35,33
36,29
37,27
38,29
39,27
40,25
41,29
42,27
43,24
44,33
45,33
46,25
47,25
48,31
49,27
50,27
51,30
52,29
53,30
54,31
55,27
56,33
57,36
58,34
59,31
60,29
61,26
62,28
63,28
64,36
65,30
66,28
67,37
68,30
69,25
70,32
71,26
72,35
73,29
74,27
75,26
76,26
77,30
78,30
79,28
80,26
81,26
82,33
83,29
84,25
85,31
86,27
87,33
88,31
89,34
90,28
91,34
92,33
93,32
94,27
95,29
96,28
97,28
98,27
99,28
100,27
180,flows
1,32
2,38
3,33
4,31
5,34
6,33
7,34
8,31
9,34
10,39
11,31
12,32
13,34
14,35
15,34
16,32
17,30
18,38
19,35
20,34
21,30
22,33
23,30
24,29
25,30
26,35
27,32
28,37
29,27
30,34
31,35
32,26
33,37
34,35
35,34
36,37
37,33
38,36
39,35
40,29
41,32
42,29
43,28
44,33
45,27
46,28
47,30
48,32
49,30
50,30
51,38
52,31
53,29
54,36
55,32
56,38
57,32
58,31
59,28
60,30
61,31
62,32
63,37
64,33
65,37
66,28
67,27
68,24
69,36
70,31
71,35
72,36
73,36
74,33
75,29
76,36
77,27
78,34
79,28
80,36
81,29
82,33
83,36
84,35
85,32
86,39
87,33
88,32
89,34
90,29
91,32
92,32
93,39
94,31
95,28
96,29
97,35
98,34
99,29
100,33
220,flows
1,35
2,32
3,32
4,29
5,29
6,34
7,37
8,30
9,32
10,29
11,27
12,31
13,41
14,36
15,35
16,40
17,37
18,35
19,37
20,34
21,32
22,34
23,35
24,30
25,33
26,41
27,32
28,32
29,32
30,31
31,28
32,32
33,34
34,34
35,33
36,35
37,35
38,30
39,38
40,35
41,35
42,33
43,34
44,40
45,32
46,33
47,30
48,36
49,33
50,33
51,34
52,30
53,39
54,37
55,30
56,39
57,40
58,31
59,37
60,37
61,33
62,29
63,31
64,35
65,31
66,34
67,38
68,30
69,38
70,41
71,35
72,33
73,34
74,38
75,32
76,41
77,31
78,31
79,32
80,34
81,35
82,36
83,32
84,36
85,33
86,32
87,32
88,40
89,31
90,31
91,35
92,39
93,34
94,32
95,36
96,35
97,33
98,29
99,35
100,32
260,flows
1,35
2,35
3,36
4,39
5,36
6,34
7,40
8,33
9,45
10,32
11,33
12,35
13,34
14,37
15,36
16,31
17,32
18,30
19,31
20,41
21,36
22,41
23,33
24,38
25,31
26,35
27,32
28,33
29,37
30,38
31,32
32,34
33,36
34,37
35,33
36,37
37,34
38,31
39,34
40,28
41,37
42,29
43,37
44,36
45,38
46,36
47,40
48,41
49,39
50,34
51,37
52,38
53,31
54,37
55,39
56,35
57,40
58,40
59,35
60,37
61,33
62,36
63,36
64,38
65,31
66,37
67,43
68,34
69,30
70,33
71,34
72,33
73,31
74,34
75,30
76,43
77,36
78,35
79,40
80,34
81,37
82,36
83,34
84,35
85,30
86,39
87,38
88,43
89,29
90,38
91,37
92,29
93,35
94,36
95,36
96,40
97,36
98,33
99,36
100,36
JDPS
100,flows
1,26
2,23
3,30
4,29
5,28
6,30
7,23
8,29
9,29
10,25
11,23
12,27
13,28
14,29
15,27
16,28
17,20
18,30
19,30
20,28
21,28
22,22
23,24
24,28
25,27
26,30
27,25
28,29
29,30
30,22
31,28
32,28
33,24
34,26
35,28
36,23
37,27
38,29
39,23
40,26
41,31
42,29
43,24
44,28
45,24
46,25
47,25
48,23
49,28
50,29
51,29
52,27
53,26
54,23
55,26
56,25
57,26
58,27
59,24
60,28
61,27
62,27
63,32
64,23
65,30
66,25
67,25
68,27
69,31
70,29
71,26
72,26
73,27
74,28
75,27
76,29
77,28
78,29
79,25
80,29
81,26
82,29
83,21
84,25
85,27
86,30
87,27
88,30
89,25
90,26
91,24
92,28
93,31
94,24
95,29
96,26
97,22
98,29
99,28
100,28
140,flows
1,32
2,32
3,32
4,29
5,32
6,28
7,33
8,30
9,35
10,31
11,25
12,30
13,32
14,29
15,31
16,34
17,30
18,33
19,33
20,34
21,24
22,26
23,28
24,30
25,31
26,35
27,28
28,35
29,28
30,34
31,34
32,28
33,32
34,32
35,34
36,30
37,31
38,26
39,30
40,29
41,30
42,27
43,29
44,32
45,32
46,29
47,30
48,31
49,33
50,26
51,29
52,26
53,36
54,28
55,27
56,31
57,33
58,32
59,28
60,29
61,29
62,33
63,30
64,33
65,32
66,33
67,30
68,32
69,27
70,34
71,31
72,30
73,28
74,27
75,29
76,31
77,31
78,31
79,29
80,29
81,28
82,32
83,28
84,28
85,29
86,27
87,28
88,36
89,31
90,29
91,25
92,30
93,33
94,28
95,33
96,27
97,24
98,27
99,27
100,29
180,flows
1,31
2,32
3,32
4,30
5,33
6,31
7,34
8,36
9,36
10,36
11,32
12,30
13,34
14,36
15,34
16,32
17,33
18,34
19,35
20,38
21,34
22,33
23,38
24,34
25,30
26,32
27,32
28,35
29,30
30,35
31,30
32,36
33,29
34,31
35,39
36,32
37,33
38,34
39,37
40,32
41,33
42,27
43,32
44,36
45,30
46,31
47,34
48,35
49,32
50,37
51,30
52,30
53,33
54,35
55,30
56,35
57,30
58,32
59,28
60,27
61,36
62,38
63,32
64,34
65,32
66,33
67,28
68,31
69,34
70,32
71,33
72,34
73,31
74,34
75,33
76,30
77,32
78,33
79,31
80,33
81,31
82,33
83,35
84,38
85,35
86,35
87,31
88,32
89,33
90,26
91,33
92,30
93,40
94,29
95,33
96,34
97,31
98,32
99,34
100,36
220,flows
1,34
2,36
3,29
4,35
5,33
6,36
7,39
8,35
9,39
10,33
11,34
12,33
13,31
14,36
15,32
16,37
17,31
18,38
19,36
20,32
21,30
22,32
23,32
24,30
25,34
26,35
27,37
28,39
29,40
30,30
31,31
32,33
33,32
34,31
35,35
36,31
37,40
38,31
39,39
40,37
41,33
42,38
43,34
44,37
45,30
46,34
47,37
48,33
49,37
50,33
51,38
52,38
53,44
54,42
55,32
56,39
57,37
58,29
59,32
60,33
61,34
62,34
63,38
64,34
65,37
66,31
67,35
68,35
69,35
70,34
71,33
72,26
73,35
74,41
75,34
76,40
77,35
78,38
79,39
80,31
81,31
82,36
83,35
84,37
85,32
86,32
87,34
88,37
89,34
90,33
91,37
92,40
93,34
94,43
95,36
96,37
97,30
98,32
99,30
100,32
260,flows
1,33
2,33
3,39
4,39
5,31
6,33
7,43
8,38
9,39
10,39
11,34
12,43
13,35
14,37
15,38
16,36
17,37
18,40
19,38
20,34
21,41
22,38
23,35
24,41
25,35
26,36
27,36
28,41
29,36
30,35
31,38
32,37
33,38
34,39
35,36
36,38
37,36
38,36
39,37
40,35
41,37
42,32
43,36
44,36
45,38
46,40
47,33
48,39
49,43
50,32
51,33
52,37
53,32
54,33
55,39
56,30
57,39
58,35
59,35
60,41
61,39
62,37
63,35
64,38
65,32
66,40
67,38
68,35
69,33
70,39
71,31
72,39
73,38
74,35
75,38
76,39
77,42
78,40
79,35
80,34
81,38
82,34
83,36
84,37
85,38
86,38
87,46
88,39
89,32
90,29
91,40
92,35
93,40
94,38
95,41
96,42
97,31
98,37
99,37
100,36
FS
100,flows
1,27
2,23
3,32
4,23
5,23
6,25
7,25
8,26
9,30
10,29
11,25
12,27
13,26
14,22
15,28
16,29
17,27
18,25
19,28
20,28
21,24
22,26
23,28
24,24
25,26
26,28
27,25
28,29
29,27
30,26
31,28
32,25
33,26
34,24
35,23
36,28
37,30
38,29
39,27
40,23
41,30
42,27
43,26
44,23
45,26
46,25
47,27
48,25
49,26
50,29
51,29
52,28
53,28
54,27
55,26
56,28
57,21
58,24
59,27
60,24
61,28
62,27
63,26
64,28
65,27
66,21
67,29
68,28
69,28
70,26
71,24
72,29
73,26
74,29
75,25
76,32
77,28
78,24
79,28
80,30
81,26
82,27
83,22
84,28
85,23
86,30
87,28
88,29
89,24
90,26
91,24
92,29
93,30
94,26
95,27
96,23
97,27
98,28
99,23
100,27
140,flows
1,26
2,25
3,29
4,29
5,30
6,28
7,29
8,27
9,27
10,28
11,28
12,31
13,29
14,29
15,31
16,33
17,29
18,27
19,33
20,30
21,28
22,31
23,29
24,28
25,29
26,28
27,24
28,30
29,30
30,26
31,29
32,29
33,30
34,34
35,30
36,29
37,29
38,26
39,31
40,29
41,31
42,30
43,27
44,34
45,39
46,31
47,24
48,31
49,30
50,30
51,29
52,31
53,36
54,33
55,28
56,33
57,38
58,33
59,31
60,28
61,26
62,31
63,31
64,35
65,29
66,28
67,34
68,26
69,24
70,31
71,27
72,36
73,29
74,27
75,27
76,27
77,28
78,28
79,27
80,31
81,26
82,33
83,28
84,22
85,27
86,23
87,32
88,30
89,28
90,29
91,30
92,34
93,29
94,30
95,29
96,25
97,30
98,33
99,31
100,27
180,flows
1,35
2,33
3,33
4,31
5,28
6,33
7,31
8,32
9,32
10,39
11,34
12,28
13,34
14,37
15,29
16,31
17,29
18,35
19,32
20,31
21,33
22,28
23,35
24,31
25,30
26,31
27,33
28,32
29,32
30,32
31,38
32,26
33,31
34,29
35,37
36,33
37,34
38,38
39,38
40,29
41,34
42,32
43,35
44,34
45,33
46,31
47,27
48,31
49,32
50,31
51,33
52,31
53,31
54,33
55,29
56,32
57,33
58,30
59,27
60,29
61,31
62,34
63,30
64,28
65,31
66,27
67,27
68,26
69,36
70,33
71,38
72,35
73,33
74,32
75,31
76,37
77,30
78,28
79,26
80,31
81,35
82,35
83,39
84,34
85,33
86,35
87,34
88,33
89,36
90,34
91,35
92,34
93,35
94,33
95,41
96,32
97,32
98,32
99,33
100,30
220,flows
1,35
2,30
3,28
4,31
5,28
6,34
7,39
8,29
9,31
10,24
11,32
12,33
13,33
14,37
15,35
16,37
17,35
18,36
19,35
20,28
21,32
22,35
23,34
24,31
25,34
26,42
27,32
28,33
29,35
30,29
31,29
32,32
33,25
34,28
35,29
36,34
37,37
38,37
39,32
40,34
41,30
42,33
43,35
44,36
45,32
46,37
47,31
48,32
49,32
50,35
51,33
52,38
53,31
54,33
55,29
56,41
57,36
58,30
59,38
60,35
61,33
62,33
63,33
64,34
65,33
66,36
67,33
68,28
69,34
70,38
71,30
72,31
73,37
74,40
75,30
76,37
77,33
78,29
79,37
80,33
81,35
82,30
83,34
84,38
85,36
86,29
87,31
88,31
89,35
90,33
91,34
92,34
93,36
94,35
95,37
96,34
97,32
98,27
99,28
100,40
260,flows
1,32
2,35
3,37
4,33
5,37
6,33
7,36
8,38
9,44
10,36
11,29
12,39
13,37
14,36
15,36
16,32
17,31
18,35
19,33
20,40
21,35
22,31
23,34
24,39
25,32
26,31
27,35
28,29
29,36
30,27
31,31
32,32
33,37
34,39
35,29
36,43
37,32
38,28
39,40
40,30
41,38
42,32
43,35
44,36
45,35
46,35
47,37
48,42
49,39
50,33
51,36
52,35
53,37
54,34
55,37
56,31
57,40
58,35
59,33
60,35
61,36
62,38
63,32
64,39
65,34
66,37
67,36
68,31
69,28
70,28
71,33
72,37
73,34
74,33
75,33
76,39
77,40
78,31
79,38
80,38
81,35
82,29
83,32
84,34
85,28
86,32
87,39
88,33
89,36
90,40
91,35
92,34
93,30
94,32
95,38
96,37
97,33
98,31
99,36
100,36
